-61.287|0.0785,-63.9975|0.0465,-66.7025|0.11425,-60.530125|0.0155,-66.494625|0.132,-63.898875|0.063,-76.1355|0.076,-66.93525|0.076,-68.74625|0.0155,-69.30825|0.0,-8.008|0.0,-63.00725|0.096,-64.972375|0.168,-60.45175|0.01625,-61.4925|0.049875,-197.80025|107.50425,-199.66125|106.62,-204.484|108.50775,-200.07875|107.526,-198.06425|106.0825,-201.7765|107.69025,-201.790875|107.162,-190.100625|107.85125,-197.35775|104.377,-195.260875|104.91825,-199.77175|106.3725,-198.278125|108.21025,-200.75|109.035,-199.75575|107.70275,-198.122875|108.086,-199.544125|102.8115,-200.8425|102.5425,-203.739125|104.505,-205.15325|104.16075,-203.865875|105.38275,-201.4505|104.7495,-200.1585|105.15,-202.255125|102.6955,-201.8545|105.31375,-202.615875|104.08425,-198.662625|101.75,-207.0475|105.08825,-201.1865|104.1195,-198.380625|103.0235,-202.7925|104.4435,-196.44275|107.33075,-198.081|108.38025,-198.223875|107.202,-199.4125|109.36025,-196.071125|108.175,-198.684|109.202,-197.787|107.84425,-196.930375|107.349,-200.37175|109.74975,-198.82775|108.17075,-190.85675|107.569,-196.874125|108.499,-196.686875|107.56125,-197.50025|108.2135,-199.3545|109.54175,-202.574375|111.092,-203.49825|112.32125,-200.9305|111.819,-204.111125|111.81875,-200.1565|112.03775,-209.633375|114.245,-205.77175|113.87525,-204.63525|112.92175,-206.507125|113.57775,-205.29275|114.00775,-200.329625|112.0775,-203.56025|114.27275,-202.778|113.15375,-203.18475|112.808,-208.03075|114.47875,
-56.892625|0.016125,-59.446125|0.0645,-60.467|0.016125,-54.73775|0.0645,-59.888|0.038625,-58.872|0.070375,-69.56525|0.103,-61.845625|0.016125,-65.58325|0.05475,-60.977875|0.0,-62.6755|0.016125,-9.009|0.0,-55.359625|0.05675,-53.640375|0.088125,-54.043125|0.05175,-196.22175|106.169,-199.80025|106.26525,-199.4985|107.739875,-196.41075|106.75525,-200.723375|106.83825,-199.628875|108.9685,-202.45|107.86475,-187.578|106.986,-198.802875|107.78225,-198.207|106.917,-199.04375|107.011125,-193.25875|104.597,-196.782375|107.36425,-196.1915|106.081,-196.95525|106.92975,-200.93025|105.3105,-199.582375|105.1145,-205.33575|104.0305,-204.508125|106.290125,-200.157375|103.35775,-202.10625|106.00475,-196.34425|103.99175,-202.438625|105.4915,-198.171125|104.97725,-201.59425|105.81,-204.114375|105.781,-201.393875|103.796,-200.224875|103.639625,-201.51775|105.809,-203.939875|105.700125,-198.660125|108.57375,-200.309625|109.921,-199.987875|108.4795,-195.725|107.9695,-197.229875|106.5625,-197.550375|109.468,-195.581125|108.763,-196.776875|108.53725,-195.47525|106.9255,-202.763625|110.1495,-193.328625|109.86325,-195.42775|108.829,-195.658|107.655,-196.2335|108.34275,-195.112125|106.85975,-204.885|114.125,-202.2005|112.27775,-202.7795|112.963625,-200.986875|111.60475,-203.4955|113.78475,-204.5455|111.829125,-202.748625|112.47475,-202.670125|111.1005,-204.698375|111.859,-202.75925|111.813,-197.97425|112.68825,-201.900875|113.51675,-200.119875|112.215,-203.04875|113.259375,-202.40975|113.01375,
-52.26025|0.0,-52.489375|0.016375,-53.151125|0.0,-49.287375|0.0905,-50.775125|0.0,-51.7975|0.016375,-62.148625|0.0,-55.6285|0.0,-57.3925|0.03275,-54.39725|0.0,-54.197625|0.0,-53.745|0.0,-11.011|0.0,-46.27475|0.0,-45.72625|0.0,-196.024125|104.838,-198.54975|106.444,-198.592|105.54575,-197.641625|106.539,-194.622625|105.78525,-196.14875|107.55125,-201.698|106.89825,-188.184875|108.05025,-197.9595|108.5715,-197.15725|106.0295,-198.344|108.177,-197.286125|107.242875,-197.60925|107.865,-198.94975|108.02825,-195.66825|104.0845,-200.171375|105.477,-202.2325|106.54325,-203.253|106.36725,-201.206375|105.933625,-199.471875|103.90575,-202.210875|105.17775,-198.49475|103.44675,-200.816625|103.977,-198.30325|105.98475,-197.837625|103.96575,-200.515125|104.7615,-203.57|104.89,-201.3615|104.90625,-199.483875|104.90075,-201.153|104.3415,-195.630375|108.1005,-198.728375|109.66625,-198.711125|108.8145,-195.119|107.471,-194.157625|107.9625,-197.19225|109.6225,-197.248625|108.88375,-193.076125|107.3675,-198.122875|108.90375,-199.27675|110.39725,-190.0325|109.71475,-195.19225|107.3675,-195.546|109.23075,-198.40875|109.7805,-197.1395|108.935,-204.10875|112.9695,-202.283625|112.56975,-200.808|111.76225,-202.571875|111.922125,-199.874625|111.1285,-204.153375|112.7555,-201.061|111.723375,-207.349875|115.235375,-201.52875|111.789875,-202.890125|112.24525,-198.10575|111.98025,-202.322875|113.573625,-200.54325|112.45875,-200.961|112.319125,-203.43675|112.347,
-46.477|0.018375,-45.3835|0.1655,-47.2185|0.018375,-42.325125|0.043375,-46.194375|0.03675,-45.397125|0.103875,-55.685|0.055125,-46.8495|0.077625,-50.421125|0.0,-49.2025|0.018375,-47.45925|0.0735,-44.559875|0.0985,-48.721625|0.018375,-7.007|0.0,-39.6065|0.0195,-196.59725|106.862,-196.353875|104.6065,-196.94925|106.05375,-199.609|110.871,-198.442375|107.5945,-196.225375|108.0045,-197.44025|103.77075,-189.718|108.69375,-198.938625|108.36425,-196.81575|105.624875,-199.9145|108.44175,-195.28225|107.23325,-193.528125|105.98225,-197.5255|107.073,-196.6915|107.85725,-200.994125|104.823875,-199.07625|105.06375,-202.828625|104.5275,-200.02375|103.69175,-203.365125|106.548,-199.372875|104.43375,-196.123375|103.2275,-203.513|106.071125,-197.346375|103.94875,-200.447125|103.749875,-199.927625|105.09675,-201.36325|104.22675,-198.460875|104.16625,-197.07875|104.6675,-203.107375|104.6965,-196.74375|108.18475,-196.06725|108.285875,-196.71425|108.788,-194.798625|107.570625,-193.9245|107.71025,-197.44725|109.3605,-194.925875|108.23725,-194.9825|106.90675,-196.087875|108.12725,-198.4595|108.127625,-191.176625|109.49625,-195.393375|108.997,-196.38275|109.350125,-196.95075|108.9525,-195.273625|108.4125,-202.970125|112.51275,-200.116375|111.58875,-201.527|113.81975,-203.90775|113.5865,-201.84475|114.15125,-203.25025|111.404,-200.893375|111.108,-206.664125|113.51325,-200.914625|112.255,-204.032375|112.89725,-196.394|111.682625,-199.258625|110.69,-198.508875|111.0485,-202.37425|113.477875,-201.667875|112.364625,
-42.550875|0.0805,-37.998|0.0595,-41.360875|0.0185,-37.26325|0.0,-37.707625|0.0185,-36.602125|0.0185,-45.7895|0.1065,-39.46675|0.0,-39.762|0.15225,-42.4465|0.0,-37.036375|0.0185,-39.466375|0.0185,-40.837|0.0595,-38.316625|0.0185,-10.01|0.0,-196.74675|108.1265,-194.695625|105.559,-198.96175|106.416,-195.186625|106.6665,-196.20925|107.243,-197.063|106.5835,-199.331|106.9025,-187.19625|107.595,-197.065375|106.525,-198.216625|108.089,-197.864625|106.7565,-196.135625|107.47025,-195.68175|107.27725,-201.638875|109.7515,-194.48875|106.41725,-196.154625|101.79725,-196.15025|102.4335,-200.714375|104.4905,-199.0235|103.83425,-200.842875|104.46375,-199.207|103.20325,-198.7565|104.158,-198.345375|104.30725,-194.43425|104.4855,-196.163|103.00275,-198.0925|104.45425,-198.28025|102.6295,-196.088375|101.79025,-197.789375|104.1705,-199.45225|103.25075,-196.220875|108.22825,-195.37425|108.47425,-198.37125|109.025,-197.65275|110.3395,-196.90325|109.8175,-196.45375|106.9735,-197.274625|110.10675,-196.35475|108.72125,-192.742125|107.258,-198.850875|109.81825,-189.113125|108.97525,-195.668625|108.71475,-196.653375|109.895,-193.8175|107.7735,-198.685375|109.2125,-201.78925|113.0185,-199.274875|111.203,-201.4995|112.18375,-202.86175|113.2885,-201.533625|112.608,-203.611|112.4995,-205.481375|115.504,-205.152|112.67,-202.91075|112.06075,-200.869125|111.89875,-199.43925|111.8445,-200.980875|112.49325,-201.82|112.95475,-201.885875|112.94775,-201.35625|111.39625,
-196.935625|98.05275,-198.9265|97.7215,-203.2065|100.114,-199.545875|96.67,-199.061375|97.3295,-200.2495|97.24875,-189.9235|98.759625,-196.578|97.742875,-197.139875|100.187,-194.497|97.662,-197.11825|97.23,-199.43575|97.84125,-196.970375|97.477,-196.487125|98.69925,-197.174875|98.00925,-10.01|0.0,-54.219|0.03875,-54.627125|0.01675,-60.83675|0.023,-60.294375|0.02125,-60.60425|0.0,-63.27575|0.00125,-77.098375|0.02425,-75.23125|0.081125,-66.4995|0.02025,-59.826125|0.102,-56.301375|0.0,-58.280125|0.0165,-56.32275|0.089375,-54.09125|0.007,-198.13175|108.83825,-194.41275|107.31475,-197.8945|109.18175,-198.92525|109.429,-197.16475|108.06425,-188.617125|105.8845,-196.2155|108.73725,-200.16325|110.025,-198.405375|108.3185,-200.3735|109.331375,-198.633375|109.3035,-200.588|110.6795,-199.09875|109.77325,-197.5525|108.5205,-198.54875|109.674125,-198.903|107.7845,-199.82475|109.06475,-200.2765|109.745875,-202.13475|109.756,-200.69125|108.481,-199.5595|106.99075,-198.94025|109.7045,-201.12425|108.76775,-200.437625|109.46,-199.93|108.54275,-199.840125|108.97775,-200.797375|110.09575,-200.5685|108.37675,-197.624|106.657,-198.228375|107.5805,-206.819875|111.722,-205.901375|112.048,-207.6225|111.940375,-208.93475|113.57375,-205.373125|112.815,-210.12075|113.091125,-204.404625|111.945,-207.361625|113.712125,-206.379375|113.27175,-209.382375|113.801375,-205.580875|112.68775,-205.691625|112.14175,-207.54425|113.5095,-205.903625|111.785,-206.194625|111.6875,
-200.5875|96.1965,-197.07375|95.0505,-201.29875|96.89,-199.423375|96.3665,-197.6785|94.758,-196.83975|95.8405,-188.61725|96.4885,-199.883375|99.1595,-198.466375|97.2585,-196.43375|95.70375,-200.156375|96.90975,-198.988|95.58025,-200.82375|97.346,-195.9905|95.36225,-200.754625|97.225125,-74.74975|0.0585,-11.011|0.0,-139.811375|0.12525,-116.896|0.0785,-116.245375|0.031625,-122.0735|0.066875,-109.922|0.036,-123.503875|0.0,-126.8515|0.123625,-114.265|0.0015,-130.1525|0.0125,-113.819|0.009875,-131.917|0.0,-140.88575|0.010125,-134.573375|0.03975,-205.704375|102.477375,-207.297125|103.454,-204.367625|104.644,-205.599|105.25775,-205.70775|104.73,-201.7175|103.944,-207.3935|102.25175,-208.98925|104.483,-209.691|104.66375,-207.614125|103.59225,-207.409125|102.408,-207.776375|104.53475,-209.828375|105.222,-209.622375|105.43075,-205.532125|101.38675,-201.743375|108.40875,-200.2775|105.48425,-197.269625|107.041,-200.02075|108.22125,-200.9675|108.28,-200.5045|108.239375,-200.608375|107.291875,-197.442125|106.66275,-198.38725|106.88625,-199.70225|106.59375,-200.138125|107.5435,-201.2345|109.8505,-200.243|107.61075,-199.70725|106.605,-197.27275|106.9065,-215.670125|113.3595,-211.554125|110.796125,-212.386875|109.6385,-214.9005|111.30475,-211.41475|111.1535,-212.34475|113.3635,-205.76|111.03175,-209.326625|109.7445,-209.61925|111.20925,-214.862625|113.1895,-213.91125|112.546375,-208.91725|109.03925,-209.585875|110.167,-211.383375|112.22325,-207.345375|111.28925,
-200.247125|96.1845,-197.98725|96.52375,-198.508625|96.6315,-199.543125|95.964,-201.407|97.383125,-201.001125|97.65275,-189.279375|96.664,-196.459625|96.1665,-195.25975|95.50725,-199.34425|97.6005,-198.317375|95.57575,-195.577875|96.133125,-201.0365|98.38075,-199.707125|97.656,-197.49975|94.834375,-147.904875|0.029625,-144.273375|0.062,-9.009|0.0,-127.014625|0.0465,-121.283125|0.054875,-135.358375|0.0735,-116.58125|0.056875,-136.09875|0.0,-123.036875|0.011,-128.026375|0.022,-120.631625|0.02225,-118.530125|0.0525,-131.316625|0.0,-130.12|0.022,-128.4005|0.02125,-208.458625|103.717,-210.43325|103.73625,-209.1585|105.0445,-208.35175|102.87475,-206.691875|103.1545,-202.557375|105.747,-210.688|103.05825,-214.137625|104.74325,-209.079|104.66125,-210.188875|103.402,-210.38375|104.4635,-209.68325|102.91825,-208.663125|103.388,-205.025125|101.79175,-207.644|103.40275,-201.269375|109.78625,-198.148|108.5255,-199.91225|108.3095,-196.691375|105.73275,-196.81225|105.4415,-198.352875|104.79375,-201.08975|107.1755,-196.41425|107.37175,-198.085125|107.65,-197.914625|106.13475,-201.37425|109.2165,-198.606|108.18,-199.734125|108.01875,-196.88675|105.82775,-194.099|105.63325,-210.494875|110.58225,-212.796375|111.87675,-213.12475|111.2835,-212.402125|110.39575,-212.929|112.08925,-209.173375|113.565,-207.559625|111.991,-209.688625|111.34175,-211.857125|111.398,-209.96925|112.2655,-209.72525|112.36975,-210.452875|111.1545,-209.053|109.37175,-211.584625|112.769,-214.197125|112.54725,
-195.416375|97.1145,-196.14075|96.458,-196.594625|95.76225,-196.156875|97.556,-195.546|94.92675,-201.075875|98.78475,-185.5935|96.81425,-196.03325|96.97625,-193.372375|96.01975,-195.096625|95.288,-194.37025|94.81,-193.223875|93.478,-197.492|97.20925,-195.762875|95.86625,-198.562875|96.29175,-126.425375|0.056125,-122.761125|0.0695,-125.97875|0.0,-10.01|0.0,-128.622875|0.011875,-116.13975|0.1615,-115.862625|0.01175,-118.170875|0.06175,-128.691375|0.0445,-125.470375|0.012125,-124.696|0.0,-115.979875|0.08075,-126.73475|0.01175,-127.99525|0.107625,-126.64|0.03525,-205.294125|101.53625,-208.34675|104.02775,-206.85225|104.3635,-207.4935|102.42925,-206.175|104.86125,-198.804375|102.68375,-205.850125|101.95,-208.759875|102.94375,-207.266875|103.29625,-205.955375|103.912,-209.14725|104.38675,-206.5875|103.3575,-207.84875|104.11875,-205.80475|103.926,-204.398125|102.3605,-199.7655|107.87975,-198.500625|107.192,-200.418625|108.991,-196.323375|105.61,-201.23775|108.46375,-201.528|106.5245,-200.26625|108.27025,-198.032875|108.347375,-197.265|106.501625,-197.708625|108.0575,-199.239|106.626125,-197.9245|107.1465,-199.828125|107.94625,-199.42225|108.275,-201.266375|109.41525,-212.845375|109.79325,-213.727|111.16325,-211.924375|112.2795,-215.100375|112.129,-214.217375|113.76975,-210.640125|110.6505,-203.8785|112.5245,-211.14925|111.922,-211.595|111.1405,-211.819125|112.85925,-210.955125|111.80375,-209.859625|111.730875,-211.0965|111.52,-210.92925|110.168,-208.805125|110.62725,
-199.02875|97.2855,-197.716|96.97225,-197.143875|96.5995,-198.38825|96.1715,-196.209375|96.7015,-197.58825|97.64975,-184.894875|96.21075,-194.378|96.3555,-194.086625|97.11975,-194.343375|96.579875,-196.3375|97.0955,-195.482|96.27525,-195.59975|94.420625,-195.638875|95.2115,-197.61275|96.74825,-116.7455|0.138,-125.98575|0.068375,-108.656125|0.011625,-125.504625|0.0,-8.008|0.0,-123.753875|0.01275,-121.331625|0.032625,-116.314|0.0,-106.30675|0.0805,-111.092625|0.0255,-117.427625|0.0,-110.578125|0.0125,-109.60875|0.0,-124.18575|0.07175,-116.832875|0.0745,-204.52225|103.796,-205.7295|102.732,-203.7075|103.01575,-206.617375|103.89575,-206.260875|103.08625,-200.30025|104.15425,-205.362125|101.957,-209.637|103.969,-205.6735|102.8035,-205.805875|103.44175,-207.00325|103.11125,-203.971875|102.101,-207.194625|104.46175,-204.062125|101.508875,-203.663|102.989,-197.946875|107.45425,-198.530125|107.4705,-199.299|108.35875,-197.254|106.70225,-196.477875|106.30675,-198.278125|106.929,-196.14375|106.11825,-197.47425|108.50575,-196.573625|105.74775,-196.2545|106.34575,-197.104875|107.61775,-196.2055|106.00825,-195.826|106.398125,-196.2325|108.0,-196.53625|107.9835,-211.071625|112.51725,-212.00675|110.736625,-210.330625|110.771,-208.14425|110.27225,-211.116875|110.8635,-207.308625|111.45925,-203.58475|110.44975,-207.957125|111.121,-209.43225|112.01125,-209.182375|111.09475,-210.26875|110.28425,-208.73475|111.709,-209.890125|110.62,-208.2845|110.541375,-209.18425|112.06275,
-194.48875|95.72775,-194.9915|97.124375,-195.393875|97.23125,-195.99725|96.7515,-196.76325|96.92125,-197.07175|98.1195,-181.47425|94.88575,-193.19325|96.29225,-189.9545|94.6645,-196.76775|97.77775,-192.224875|97.19275,-193.53175|95.84325,-196.533375|97.471,-192.4065|95.89925,-195.081|96.62275,-117.83675|0.085,-109.813375|0.025,-122.70575|0.0125,-108.698875|0.025,-119.42975|0.025,-10.01|0.0,-101.74925|0.0,-104.886|0.0,-108.11375|0.013625,-113.363625|0.02725,-111.73675|0.115625,-104.064|0.191375,-117.692875|0.06225,-108.358|0.049875,-105.68075|0.0255,-206.652625|103.24725,-208.76125|105.947,-203.439625|104.203,-209.60125|104.684,-207.91825|104.053,-198.466|105.5885,-204.579625|103.22975,-207.749125|102.85325,-206.27425|103.535,-209.286375|104.72475,-204.962|102.49375,-203.94525|103.88725,-204.479875|102.588,-203.227375|103.3605,-201.711875|102.667,-197.177625|108.77075,-197.4485|107.498625,-195.295375|106.455,-196.962|106.975875,-197.35575|107.27775,-200.132875|109.5725,-194.934375|106.8285,-194.624875|107.195625,-194.710875|106.293,-197.879625|107.74075,-193.715125|105.659875,-195.108375|107.944125,-197.0205|107.0615,-197.899|106.84925,-195.83025|108.8475,-210.997375|111.72475,-209.880625|111.66125,-210.332375|110.30475,-209.245125|110.97775,-206.465|108.17325,-205.434125|109.79175,-203.198875|111.23775,-204.729375|111.549875,-212.886375|113.55375,-206.318875|110.6215,-207.678125|112.17225,-208.047375|112.31575,-207.960375|111.5175,-209.56575|110.0445,-210.88075|111.139,
-197.234125|96.187,-196.533875|96.65625,-196.709875|97.543625,-195.278375|95.53575,-194.646625|95.14775,-196.92225|96.11,-183.705|97.72975,-191.968875|97.051125,-191.38675|96.17175,-193.717|96.84975,-195.06075|97.258,-193.81425|96.06775,-195.628375|96.84225,-196.2155|98.033,-197.27375|97.99875,-105.2175|0.06875,-100.10675|0.055,-98.990375|0.0,-100.870625|0.0,-108.451125|0.0,-100.356875|0.0775,-7.007|0.0,-111.601|0.015,-98.464625|0.044625,-102.0435|0.0,-105.989625|0.162875,-99.920875|0.17625,-91.181625|0.029,-104.60675|0.05,-97.87125|0.11775,-202.293375|103.12525,-203.889375|103.28225,-204.61175|104.363,-205.357875|103.33175,-203.342|103.12575,-195.269125|103.49775,-203.583|102.312625,-203.73975|104.26875,-204.65075|104.5,-205.178875|103.7175,-204.711125|104.12275,-204.467625|103.6365,-203.702|105.41275,-203.352125|102.32325,-204.007375|104.38625,-195.376875|107.6095,-196.726875|106.9835,-194.111|107.28675,-196.640125|107.7445,-194.478625|106.129125,-196.720125|107.44575,-197.28875|107.735125,-192.6365|106.084,-193.715625|105.63925,-197.227125|108.59925,-191.770875|106.9975,-195.224|107.64325,-197.97525|108.2965,-196.051125|107.683,-194.8615|109.23925,-208.745125|111.366,-210.504875|112.709125,-209.0035|111.30575,-211.881875|111.7665,-211.52875|112.059875,-206.20475|110.428625,-201.61425|111.8805,-207.29525|111.394375,-206.155625|110.29975,-207.98|110.51125,-204.671|111.00075,-206.87325|109.77925,-206.333|109.17,-206.790625|110.52625,-205.820625|110.374,
-187.475|102.25175,-188.70675|102.339875,-187.245125|101.2625,-188.010875|101.565,-189.12725|102.26275,-185.987125|100.70375,-183.5315|101.962,-185.886|101.665,-189.846875|102.038625,-186.637125|101.326,-188.149625|101.67225,-191.042875|103.83275,-191.28375|103.169,-187.712125|101.03275,-192.473625|102.28575,-96.916|0.10225,-100.62175|0.028,-99.9145|0.028,-92.697875|0.041875,-94.43175|0.028,-92.8105|0.028,-101.990875|0.0,-13.013|0.0,-97.459625|0.015125,-91.7245|0.03025,-94.944125|0.01525,-83.39375|0.076,-84.0105|0.0295,-93.46175|0.03025,-89.695125|0.04425,-203.064625|105.987,-205.465|107.6365,-202.403375|104.2895,-206.886125|106.26975,-201.752625|105.10025,-197.754|106.03275,-202.197375|104.935,-203.715875|104.28575,-203.50175|104.8085,-199.8585|102.308,-203.431375|105.012,-201.154875|103.19775,-203.09675|106.00625,-201.090875|103.11875,-201.493|103.77075,-194.957125|107.566875,-194.566375|108.5585,-197.089|109.4605,-194.607875|108.868,-196.8985|109.88075,-196.73525|110.425,-194.061375|108.225375,-191.106|107.354875,-189.9675|105.7255,-195.457|110.2315,-196.262625|109.59775,-193.769125|108.7655,-195.35|109.891375,-192.828375|107.01125,-193.352125|110.151,-207.221875|110.73175,-210.74575|113.72975,-209.440625|112.864,-209.290875|112.593875,-208.5135|112.072875,-206.60175|112.64075,-200.46675|112.39175,-206.98675|113.8195,-208.189|112.1575,-208.451125|112.79375,-208.799|113.53325,-206.7265|112.13,-209.210125|113.42175,-208.356125|111.7415,-206.45875|111.70575,
-191.822125|97.562,-191.70425|97.17975,-192.42925|98.51725,-191.251375|96.36375,-194.67375|98.549,-192.809|96.9845,-181.966125|97.89825,-190.986375|98.5785,-189.751375|99.0065,-192.595875|97.18275,-190.392125|96.92,-192.633125|97.56225,-193.20875|97.85225,-196.324375|99.45625,-191.253375|97.01675,-89.1305|0.015625,-90.4285|0.053875,-77.034875|0.129,-89.75825|0.0,-78.653|0.038125,-83.2305|0.0,-79.630625|0.03125,-95.4275|0.0,-10.01|0.0,-79.034875|0.056125,-75.3225|0.016875,-79.067625|0.0495,-82.2955|0.1285,-79.440625|0.0,-83.7265|0.03275,-199.081|103.796,-205.842625|105.93475,-200.39575|105.4455,-204.852625|104.8355,-201.0375|104.24775,-194.06525|104.17075,-201.5325|104.51675,-201.767375|103.896,-202.64825|105.54925,-200.022|104.995,-203.075375|106.079625,-198.2775|104.628,-201.943875|105.1605,-200.5735|103.1025,-200.463125|105.146,-195.38575|109.97775,-190.5365|108.16075,-192.928625|109.28525,-192.342125|108.255375,-192.888|107.93075,-191.056125|107.80575,-191.343625|107.8905,-193.246625|108.477,-193.8195|108.352,-194.336625|108.5995,-193.6015|107.15125,-191.112|108.0025,-196.118375|109.09375,-190.664125|107.8375,-190.929|108.52325,-202.97825|118.947125,-198.68925|116.940375,-200.529375|116.4,-202.08075|117.28525,-198.552875|117.1375,-198.66275|116.297,-189.402125|110.0435,-199.923125|116.874,-200.96275|118.275625,-200.709|116.6425,-201.25325|118.393375,-201.658875|118.64625,-201.4535|118.151625,-199.50425|116.28525,-197.47025|115.159875,
-191.3735|96.82225,-194.66675|96.345125,-191.117|94.15325,-192.887625|96.387875,-192.896125|97.317,-192.635375|96.94625,-184.92075|98.563,-190.91525|98.57575,-189.621375|96.212,-188.868625|95.65625,-192.52575|96.60025,-189.78525|95.5415,-193.57925|98.27625,-194.845625|97.19675,-191.381875|97.0345,-83.801375|0.073625,-76.481125|0.017,-74.38075|0.051,-79.62625|0.017,-74.788875|0.17525,-85.773|0.017,-77.53825|0.034,-89.771375|0.017,-89.74775|0.034,-11.011|0.0,-72.153875|0.059125,-71.35925|0.076125,-71.447|0.0,-71.689625|0.066875,-72.902|0.0,-199.8825|102.185,-200.93525|101.66,-198.544125|101.51625,-203.766125|104.57175,-203.589|105.51825,-194.69375|104.172,-198.199625|101.99675,-202.030375|101.539,-202.325|106.24575,-199.928875|102.3255,-201.1895|102.75875,-202.100125|103.84,-201.929|103.72375,-199.877|103.7275,-200.437625|104.181,-191.504625|107.2885,-193.827|106.6055,-192.167|108.2425,-191.1625|106.745625,-194.09675|108.62025,-193.773|107.124125,-192.247|107.55975,-191.03175|106.0325,-193.841875|108.5745,-193.408875|107.41475,-191.089125|106.68075,-191.38225|107.591375,-191.24725|106.28225,-194.51875|108.37075,-186.4185|105.48,-207.489625|110.823,-207.577|110.03275,-205.759|110.9055,-207.227625|110.143,-206.132125|111.05925,-204.544|110.6635,-200.159875|111.01675,-201.98725|111.44225,-204.5795|111.85175,-205.71925|111.76375,-205.8545|111.204,-205.878|111.52675,-208.47975|111.27075,-208.780875|112.01725,-203.8715|111.19925,
-193.713875|97.20775,-189.209875|95.99975,-190.625125|95.47775,-191.08125|95.44375,-191.646375|95.26475,-189.900875|95.20075,-180.539125|97.04825,-190.711375|96.28475,-189.533125|95.89125,-192.34475|97.23025,-193.012875|97.468,-193.366375|97.89575,-191.3685|96.37,-190.62025|96.058,-191.116375|95.12575,-78.784875|0.0175,-68.966125|0.04,-65.564375|0.0525,-73.1545|0.0175,-70.201875|0.092625,-74.932125|0.0,-72.1665|0.035,-80.60175|0.0175,-79.707125|0.0,-71.35625|0.077875,-12.012|0.0,-65.9495|0.061125,-65.4825|0.0365,-62.39725|0.018625,-63.049625|0.0615,-197.948625|102.2425,-200.35|104.341,-199.874625|104.699,-202.194625|102.5765,-200.72875|102.93825,-193.004125|104.4405,-199.2185|103.406,-201.223375|103.53075,-205.181|105.889,-203.1155|102.62325,-200.606875|102.247,-199.050875|101.90925,-199.469875|103.381,-199.852375|103.129,-201.192|102.6645,-192.593625|107.9425,-191.121625|107.60675,-191.111375|107.349125,-190.967|106.76,-190.428|106.274,-195.27325|108.012375,-193.350375|108.148,-191.0465|106.89725,-189.232|105.176,-191.753375|107.7875,-192.413875|106.60525,-189.517125|106.63,-193.60125|108.46525,-192.57475|107.1495,-190.3815|108.042875,-209.06225|112.21525,-205.694625|111.8905,-205.211625|110.9515,-209.540875|112.84425,-208.166125|112.07625,-204.751875|111.828,-197.618125|111.6515,-204.0845|112.10375,-205.261125|111.9505,-205.89875|111.1395,-205.0655|112.03075,-201.891625|108.63125,-207.236875|112.6225,-206.419625|111.93125,-206.308875|111.34475,
-189.694|96.30425,-190.089375|96.20175,-190.750875|95.347,-191.298625|96.81875,-190.041625|96.578375,-191.611375|97.8615,-180.46925|98.1495,-190.197375|97.911,-190.546625|99.344625,-190.880125|98.28325,-191.475125|98.613375,-193.583375|99.7615,-191.679625|97.398,-192.243875|98.96575,-191.78275|97.13875,-65.962375|0.044625,-58.41875|0.058875,-55.573625|0.03925,-59.962|0.111125,-57.637875|0.16525,-61.034125|0.0,-55.42575|0.107,-66.0725|0.0595,-69.767375|0.158,-57.342375|0.019625,-59.883625|0.044625,-10.01|0.0,-48.816875|0.0,-50.584375|0.02075,-50.48075|0.14925,-199.343875|104.88425,-200.428|104.08575,-200.0505|105.1985,-200.41075|104.41025,-199.486125|104.00425,-192.852625|105.70925,-199.409625|103.5425,-200.355125|105.00375,-200.323625|104.011,-202.03625|106.032625,-200.73325|104.705625,-196.629|103.7775,-199.682|103.79375,-200.31725|105.427375,-197.785125|105.182,-193.96175|113.65625,-197.07625|115.20225,-194.128625|113.1415,-194.379875|113.0485,-197.07175|114.69375,-195.19775|114.165,-194.617|113.43775,-193.094125|112.5485,-196.691|114.27725,-194.628875|113.884,-191.977375|113.0235,-192.996375|112.4425,-193.424875|112.816,-192.5395|111.9805,-190.525625|111.66925,-205.04375|112.5195,-203.43325|110.13275,-207.073875|112.0125,-207.645125|112.13925,-203.246875|113.1465,-201.877875|110.22375,-199.38575|112.33475,-202.258|112.018,-206.828625|113.81125,-205.7895|114.11425,-204.880125|111.197,-203.473625|112.189,-205.921125|112.6435,-206.61625|113.5315,-204.05825|113.1075,
