-65.155875|29.79125,-64.980875|29.3835,-65.856|30.1205,-65.269375|30.08575,-63.923625|30.291875,-65.89225|38.379875,-67.053125|38.305125,-66.956125|38.05125,-65.671875|37.708125,-66.36575|37.943125,-34.0795|2.891375,-34.013875|3.08275,-11.011|0.0,-33.53175|2.94275,-37.273|3.23925,-66.917625|35.77875,-67.756|36.745625,-67.72375|36.057875,-67.335375|36.175375,-65.52175|35.475625,-68.4495|37.821125,-68.2055|38.58925,-69.861625|38.18975,-70.889375|38.50925,-70.304625|38.604375,
-62.8315|30.907375,-62.844|30.564625,-63.3205|31.296875,-62.645625|30.7985,-61.669|30.93225,-65.171125|38.175625,-67.239375|38.0495,-66.692125|38.420125,-65.912625|38.217875,-65.644875|37.75375,-30.89575|2.74975,-33.46325|3.152,-31.9875|2.884125,-7.007|0.0,-33.32875|2.999,-66.1|36.3695,-66.277625|35.5865,-67.600375|36.063375,-67.427|36.667375,-66.14125|36.27275,-68.552125|39.111875,-67.19275|39.15425,-69.892375|38.636125,-70.286125|38.365,-69.95675|38.848625,
-64.262125|30.04075,-64.51575|30.3795,-64.60425|30.70425,-65.272|30.825625,-62.4195|30.231625,-64.267875|37.992125,-65.940875|38.18725,-65.204125|37.879875,-65.67225|37.95575,-65.1595|38.531,-32.24575|2.99,-33.411|2.82775,-32.6545|2.90875,-30.90675|2.923125,-10.01|0.0,-64.32375|37.6535,-63.979125|37.298125,-64.569|37.64575,-65.446375|38.221125,-61.7015|35.75775,-65.80925|39.89775,-65.217875|40.073375,-67.792|40.084125,-67.589875|40.2675,-67.884875|40.384875,
-65.130125|29.67275,-65.354875|29.802,-64.8535|29.4805,-64.914625|29.95725,-65.43725|29.717,-67.393375|37.728,-65.92625|37.64075,-67.968|37.194,-69.125875|38.457,-69.376|37.9315,-66.279875|32.117,-65.689125|31.6865,-65.021125|31.369,-65.20125|32.052,-61.685125|30.82825,-10.01|0.0,-38.624|5.30025,-36.723|5.31775,-39.799625|5.5685,-38.05125|5.90875,-70.376625|38.16,-67.00825|37.92475,-71.94|39.05825,-70.85175|38.84625,-71.274125|38.805,
-64.127625|29.973,-64.585625|30.36175,-64.26875|29.3395,-63.95|29.623625,-63.66275|29.563875,-64.231|36.5675,-64.367625|37.30525,-65.4705|37.188875,-65.568|37.431875,-66.181|37.584875,-62.396875|30.2885,-62.785375|30.728625,-62.51425|30.43425,-63.656125|30.938125,-60.385375|30.49475,-21.575125|3.538125,-11.011|0.0,-20.649125|2.798875,-21.32875|2.810125,-21.15925|3.340375,-60.4385|36.302375,-48.70075|27.008625,-60.78|36.383625,-61.789625|36.46725,-62.2755|36.818125,
-65.284625|30.187875,-64.896625|29.5625,-64.248625|29.530875,-64.8105|29.623125,-65.26|29.63725,-67.036625|37.656,-64.303875|38.058625,-67.877|37.941,-68.977125|38.321,-68.32825|37.86875,-65.287875|31.73775,-64.9|31.457875,-64.543625|31.48575,-64.7|31.43125,-62.784375|31.903,-33.33425|3.616125,-23.12275|3.280875,-9.009|0.0,-36.722125|3.36875,-36.68175|4.145625,-70.493625|39.48975,-68.821125|39.00925,-70.58175|39.142375,-69.90175|38.699625,-69.69275|38.8995,
-63.563125|29.631,-62.508|28.43575,-63.3935|29.107125,-63.54825|28.623,-63.0545|28.865625,-61.426125|37.713,-48.866|27.719875,-62.022875|37.053875,-62.68325|37.913875,-62.709125|37.1725,-63.962375|31.434,-64.27525|31.3935,-63.960625|30.58475,-64.106|31.134,-61.250875|30.586875,-35.4525|3.299625,-33.4375|3.388,-33.19625|3.248875,-10.01|0.0,-35.17225|3.307625,-69.010875|38.255875,-66.62775|38.179125,-70.681625|38.7745,-70.148|38.615875,-68.997125|37.784875,
-60.9785|29.71975,-60.735125|29.757875,-61.585125|30.194,-60.696875|29.63225,-61.739125|30.1915,-65.963125|38.379,-63.67575|37.805375,-68.289125|38.374125,-67.319|37.640625,-66.518375|37.270625,-59.515375|31.114375,-57.766375|30.016875,-59.081625|30.83275,-58.40375|30.05725,-46.571375|22.508625,-33.878625|3.315375,-34.155625|3.325625,-33.78375|3.501875,-34.81825|2.9615,-8.008|0.0,-68.216375|38.059375,-65.658|38.4535,-67.83725|37.791625,-69.510125|38.0515,-68.423625|38.06775,
-62.200375|30.2445,-60.1015|29.67175,-63.046375|30.155625,-64.130875|30.418875,-63.305|30.3355,-65.246|37.889875,-66.987125|37.949125,-65.989125|37.773625,-65.8025|37.439125,-66.484875|38.276875,-63.983125|31.961875,-63.434|30.97925,-64.557625|31.255125,-63.4505|31.5895,-63.188625|31.427125,-66.434|36.16275,-65.615375|36.011125,-66.255625|36.353875,-65.906625|36.049,-65.355625|35.74275,-10.01|0.0,-25.83675|3.569375,-24.150625|3.502375,-21.49225|2.979625,-22.84325|2.948,
-63.204|29.7335,-62.360875|29.844375,-63.895625|29.863875,-63.49025|29.612625,-64.1265|30.332125,-47.58225|27.652125,-59.487625|36.18125,-60.0|36.903125,-60.69975|37.387625,-60.091375|37.0245,-60.39325|31.70475,-59.759|31.136125,-60.056125|31.357125,-59.67975|31.360625,-48.53175|23.530125,-60.924125|35.28725,-60.481125|35.22225,-61.833|36.234125,-60.946|35.389625,-61.409625|35.96125,-24.23375|2.75225,-7.007|0.0,-33.54|2.924875,-34.6945|2.701625,-33.93025|2.53675,
-65.033375|29.866625,-64.769125|29.802625,-67.0445|29.608125,-67.222875|30.264875,-67.008|29.922,-64.098625|37.053625,-67.368875|37.83925,-66.554375|37.143,-66.489875|37.416375,-67.615|37.643375,-65.561375|31.435,-65.06625|31.261875,-65.4295|31.29125,-64.68375|31.2365,-63.712625|31.594375,-67.460125|35.986625,-66.78075|36.079,-66.870375|36.0395,-67.0495|36.443,-66.518|36.201375,-42.241625|5.024875,-41.32175|4.97925,-13.013|0.0,-38.59375|4.527125,-39.007|4.653625,
-65.863|29.456875,-63.711125|29.419375,-66.46125|29.47575,-65.733625|28.256125,-66.38425|29.43325,-63.379625|36.742125,-66.6495|36.949625,-66.157375|36.626875,-65.883375|37.267125,-66.57975|37.038,-64.4535|30.96275,-64.583|30.9035,-63.834375|30.68325,-63.452|30.4455,-62.838|30.82925,-67.160125|35.212625,-66.30775|35.920125,-66.034125|35.772375,-65.919|35.227,-66.48|35.250625,-37.840875|3.739875,-38.976125|4.05625,-39.017625|3.771625,-10.01|0.0,-37.43125|3.795,
-64.480875|28.838875,-63.93625|29.43125,-66.024625|28.60775,-66.240875|28.9355,-65.257|28.397875,-64.203125|36.844125,-66.53375|36.524625,-66.119|37.045625,-66.77925|36.95525,-66.514375|37.115375,-64.631|30.36075,-63.7585|30.53875,-63.293|29.62475,-63.966125|30.56725,-62.405|30.9805,-66.164375|35.664875,-65.863625|35.18175,-65.569375|35.216875,-66.055125|35.425125,-66.724875|35.641875,-37.158|4.0655,-37.2615|4.188875,-39.101875|4.3215,-37.60325|4.04775,-11.011|0.0,
