-11.0055|0.0,-132.366625|41.1954375,-101.93775|30.6078125,-132.87375|40.3133125,-506.907875|136.919125,-510.4431875|135.51725,-413.6833125|118.411,-507.657125|144.1768125,-506.00875|142.2005,-505.5000625|139.322625,-506.12225|139.6355,-409.8180625|115.0371875,-530.818125|144.2054375,-529.9849375|145.6430625,-529.4069375|143.4328125,-531.489875|147.1095625,-537.935|146.43975,-537.621375|147.4730625,-535.12925|146.166,-541.88975|147.730125,-525.2085625|142.21675,-527.0068125|149.319125,-533.7296875|145.991875,-540.605375|147.8040625,-542.1685625|149.30875,-530.4625625|143.316875,-537.463625|142.9490625,-530.375375|145.205,-539.1290625|145.327875,-534.796375|147.1164375,-534.3776875|146.34825,-539.70025|147.1371875,-543.118|144.74,-544.99325|149.653625,-545.121875|146.1091875,-541.620125|144.8979375,-500.9528125|135.5270625,-500.47175|135.8888125,-504.2854375|143.2526875,-437.181375|125.168,-529.1891875|142.370125,-529.083375|145.494875,-528.4846875|144.752875,-530.639|145.176375,-512.660875|140.581125,-516.1978125|143.9858125,-412.348625|114.3365625,-507.3636875|140.3845625,-532.215|149.102125,-534.550875|143.4476875,-537.1261875|147.1963125,-536.1410625|143.9551875,-543.85675|146.6889375,-540.857875|146.338625,-534.607125|147.0639375,-536.8275625|146.3810625,-529.8458125|148.8289375,-541.581375|154.60175,-533.9051875|143.9816875,-532.5695625|142.95325,-533.881875|146.57825,-527.6605625|144.7866875,-533.6550625|148.797375,-526.3596875|142.742375,-498.125|142.158375,-496.3863125|135.8238125,-507.5175|139.822,-507.5676875|141.3968125,-533.811375|149.060375,-545.8649375|150.922125,-540.6816875|151.980875,-536.8770625|145.7751875,-543.213|150.7016875,-533.845625|145.1325625,-538.4794375|146.3883125,-537.86025|146.3805,-527.416375|143.5313125,-534.5704375|150.081625,-536.4310625|149.713875,-529.04125|144.1054375,-431.3985625|123.0120625,-506.8715|141.405125,-511.0851875|141.122,-507.9311875|144.8194375,-543.09425|148.50025,-538.105375|148.804625,-534.9541875|150.0174375,-543.24275|152.529125,-533.3315|148.619625,-525.355625|146.02275,-537.9356875|148.86775,-537.040125|145.1654375,-535.6126875|147.4375625,-532.2503125|143.9164375,-529.7345625|147.189125,-538.310375|148.9848125,-546.7901875|148.0271875,-541.4513125|142.4496875,-536.703|143.222875,-545.761375|154.4653125,
-148.6128125|35.351625,-8.004|0.0,-217.942375|35.192125,-240.0499375|35.2203125,-506.344|128.4894375,-501.5005625|125.5171875,-501.91775|130.7731875,-504.1110625|126.99175,-514.7455625|136.7276875,-514.8125625|133.7641875,-511.15725|134.65875,-504.3496875|133.040375,-506.8995|132.222,-504.8966875|135.11,-500.3634375|130.7363125,-501.9928125|135.7748125,-511.163875|132.5993125,-514.235|135.302,-504.0905|126.0059375,-507.3010625|132.57125,-463.3344375|124.3308125,-387.9013125|107.3235,-467.4925625|121.2574375,-466.5985|126.7673125,-468.26575|123.169125,-396.1943125|108.5601875,-475.8204375|124.39925,-478.617|126.971125,-485.616|129.6201875,-413.3601875|111.283875,-489.209375|129.2808125,-491.1005625|128.83375,-474.3789375|125.217875,-459.66725|118.3321875,-476.6911875|122.8895625,-476.5195625|123.9633125,-511.9863125|135.118375,-513.63775|132.815375,-512.443125|133.99525,-509.84375|134.5449375,-511.5119375|134.1924375,-504.4866875|134.7936875,-495.5433125|132.6939375,-505.655375|130.1325,-512.16|133.6469375,-513.873|136.0154375,-512.784125|137.087375,-510.9815|132.9371875,-394.887125|108.411375,-464.4375625|129.1639375,-469.5746875|127.0884375,-464.4219375|119.55575,-490.3243125|125.2356875,-486.869375|128.9499375,-389.4218125|107.657125,-489.674|133.3804375,-501.4811875|133.4726875,-505.669625|132.441,-500.68775|131.6546875,-508.4435|135.126,-502.9416875|135.5486875,-499.1224375|130.531125,-505.0054375|133.76725,-498.2688125|132.9355625,-511.41425|130.4558125,-513.4845|134.293625,-517.7215|135.1313125,-512.8536875|136.4460625,-514.7174375|136.046375,-503.7745|130.8943125,-508.5354375|131.5599375,-509.6935625|132.876375,-511.67125|133.9078125,-498.3049375|131.5935,-510.5475625|130.83225,-512.0495|129.8594375,-497.2476875|126.35275,-503.53475|132.2618125,-500.7521875|129.201875,-500.284875|131.314375,-510.316875|133.67625,-511.723|130.8738125,-511.8519375|130.856875,-519.853875|135.936125,-512.304125|133.645125,-511.8808125|135.4234375,-502.51275|133.878,-507.441|130.3344375,-507.97175|133.345125,-500.6743125|134.7069375,-507.444|133.8560625,-501.8409375|129.0689375,-475.332625|121.9735625,-482.0283125|129.9660625,-370.6625|99.0050625,-482.421625|131.531125,-522.476625|135.6070625,-520.052|135.5494375,-509.172|132.5320625,-513.395|131.779125,
-286.3494375|57.0364375,-274.8705|58.703,-10.005|0.0,-239.1786875|54.09475,-513.141125|128.7916875,-512.273125|128.2731875,-501.1605625|126.808625,-522.24875|133.908875,-514.828375|132.0093125,-520.3734375|133.3949375,-515.475625|129.36425,-506.3009375|133.936875,-491.10525|126.692,-482.4251875|127.7589375,-490.731375|132.5293125,-416.0135|109.850375,-507.84125|126.4233125,-520.28975|133.478625,-515.2125625|132.1499375,-506.2765625|125.7298125,-515.63|135.16475,-509.223875|138.10775,-521.1694375|134.721875,-523.069875|136.4145625,-517.8161875|130.0843125,-508.735|129.8385625,-524.8408125|137.490125,-518.428125|131.459,-526.8636875|137.071875,-512.93725|134.168375,-518.631375|130.210375,-518.6195625|131.4016875,-518.74075|128.6628125,-524.445875|131.1736875,-517.9245|132.1696875,-525.6183125|131.6099375,-524.0368125|138.353875,-524.0021875|131.7260625,-520.66625|133.121,-513.777125|136.9426875,-515.4016875|131.55575,-511.347375|131.1909375,-503.6666875|132.4365625,-504.4871875|126.2565625,-517.03075|132.87425,-527.5798125|136.19625,-508.5325625|132.0415625,-514.12175|130.663125,-503.7655625|130.0070625,-526.078875|134.0749375,-515.0106875|131.8828125,-518.795875|132.745125,-520.280625|134.564,-519.5169375|133.0210625,-514.260375|132.7568125,-517.9938125|135.605875,-503.4765625|131.162625,-505.577125|131.3546875,-509.5900625|126.7445625,-516.77225|138.2149375,-517.5236875|129.1024375,-506.936875|133.273875,-518.568375|133.9275625,-512.57575|136.8595625,-517.0868125|135.576375,-523.0118125|129.400875,-517.137875|129.6389375,-515.7401875|133.481125,-515.69925|133.078625,-511.936875|131.3233125,-511.028875|131.0125,-513.1506875|132.1409375,-499.82825|129.2454375,-405.61|107.873,-499.7589375|128.1701875,-497.7180625|123.197125,-511.251375|131.5508125,-505.7784375|130.070875,-512.675125|134.1885,-511.2481875|132.68375,-517.49325|133.2413125,-520.49825|133.303375,-514.8100625|131.884,-516.1536875|133.51025,-523.344625|139.7713125,-518.754375|131.8774375,-512.702|130.2371875,-510.8829375|137.772375,-484.0245|128.59025,-425.703375|115.53175,-486.8124375|126.8715,-488.085375|128.9519375,-520.6126875|135.9334375,-518.835125|129.0703125,-504.7428125|133.1884375,-512.810875|129.7851875,-500.5623125|127.4345625,-500.3375625|129.669125,-487.1893125|125.364375,-500.9489375|126.7148125,
-195.983375|41.7514375,-192.69775|42.0044375,-179.3019375|43.0946875,-8.004|0.0,-491.853|116.863125,-494.378625|121.4335625,-479.3884375|120.431625,-485.723|120.9121875,-487.3355|115.5609375,-488.602|112.8811875,-497.25325|123.0651875,-474.465375|120.2969375,-491.64225|124.4875625,-483.5140625|119.5609375,-488.3656875|122.0691875,-474.05425|119.501,-481.2000625|120.740625,-485.1891875|119.1035,-475.4395625|119.404,-465.46675|114.171875,-487.106|117.281,-471.0370625|123.1274375,-487.5118125|119.4971875,-487.376375|118.5966875,-493.6753125|122.6741875,-477.9980625|122.154,-493.90875|123.22375,-492.8278125|122.237875,-497.98575|123.090125,-483.0583125|121.852875,-495.511625|123.204375,-496.120375|120.783625,-491.2108125|120.4073125,-500.6934375|119.245375,-498.0573125|120.577,-499.4186875|120.691625,-492.953|121.43075,-491.3276875|120.6553125,-492.2700625|117.9256875,-481.5546875|124.427375,-483.5045625|119.2536875,-478.1519375|120.3065625,-380.32475|97.332,-473.6919375|119.0685625,-499.512125|121.75425,-501.88475|127.6405625,-480.2395625|123.63125,-482.586875|118.8145,-463.984125|115.53525,-489.6886875|121.40075,-490.144|121.6511875,-496.4373125|119.4855,-493.741375|118.554,-495.2849375|124.2741875,-480.7786875|123.946,-490.6519375|119.432,-387.256125|98.6689375,-456.4099375|112.805875,-462.1141875|112.0441875,-463.264875|117.3523125,-466.8435|116.80175,-462.006375|119.5845625,-461.116125|116.4521875,-409.0364375|102.635125,-489.5305|119.3334375,-501.531375|125.5215,-494.7794375|121.484125,-496.069875|122.384625,-469.168375|117.715125,-473.3074375|118.6551875,-474.9738125|120.041375,-399.0253125|95.8546875,-493.2871875|119.637625,-480.6315625|125.79475,-493.9378125|123.939,-493.434375|117.826,-465.640875|118.2704375,-469.3416875|120.248625,-468.3815|115.9300625,-382.8063125|96.653125,-483.0283125|119.29625,-494.4285|122.59675,-487.147375|121.35,-488.673875|120.6971875,-476.9016875|118.16575,-480.817125|123.6640625,-473.639875|123.2853125,-397.85375|103.488875,-490.384625|122.02325,-471.1593125|117.8148125,-487.7144375|119.360125,-483.747|115.934125,-492.2416875|117.9831875,-494.9043125|122.1089375,-473.510375|121.693625,-490.874|118.7614375,-496.631375|119.7074375,-501.5009375|120.3209375,-496.284|123.240375,-502.79525|123.9335625,
-537.0270625|160.4965625,-536.2815625|157.3345,-539.0368125|159.5758125,-539.3023125|159.1715625,-9.0045|0.0,-234.649625|56.86225,-176.62325|50.0533125,-185.5621875|48.50775,-516.23525|156.4499375,-444.1710625|132.606375,-523.0208125|151.2134375,-521.0675|156.2260625,-532.351125|157.8861875,-536.4955|154.072875,-533.570875|161.377,-535.2441875|157.786625,-536.11975|156.9176875,-531.8890625|153.79875,-527.8899375|152.597625,-542.5426875|159.8839375,-536.5270625|160.4656875,-535.992125|158.2466875,-533.416875|152.4679375,-535.4793125|154.81975,-503.2484375|149.0474375,-497.0091875|144.6956875,-501.1791875|144.19825,-428.137125|125.5250625,-504.961375|147.786125,-504.27325|148.434125,-429.5205|128.7455,-499.208125|148.8978125,-501.4990625|150.4355625,-498.133375|147.981625,-505.995625|150.6415625,-514.283|149.44425,-539.63575|156.471375,-541.980375|157.848125,-535.5388125|154.7815625,-528.33075|150.9524375,-526.19525|156.0593125,-529.1143125|154.516625,-532.944375|156.8965625,-529.0466875|155.1295,-502.8481875|149.8783125,-498.835375|149.240875,-502.3343125|151.550375,-449.0198125|133.6335,-535.24475|157.0131875,-536.711|157.3641875,-534.7701875|157.389125,-535.8965625|159.7605625,-539.6905625|158.90825,-533.0745|156.0581875,-531.7966875|155.0659375,-532.451375|154.5690625,-530.0145625|156.6475625,-534.172|155.418125,-529.52925|154.9510625,-534.363375|155.8331875,-535.350125|156.5709375,-528.275125|152.9041875,-528.1295625|154.3570625,-529.79875|154.8344375,-536.6773125|160.150625,-535.1135625|156.7941875,-532.62075|151.8786875,-532.58075|159.128375,-534.35225|156.93575,-533.5308125|155.5238125,-536.5178125|150.540875,-540.9928125|157.9825625,-507.8490625|152.56,-507.085625|151.6195625,-441.3250625|133.14075,-505.4818125|151.5384375,-537.3825625|156.306,-531.4381875|157.213,-538.8125625|158.748625,-538.98425|155.19075,-542.5461875|161.0014375,-531.271875|151.4040625,-537.0524375|153.79925,-537.0590625|155.881,-539.3590625|154.593875,-534.2871875|162.25525,-529.5460625|152.567375,-537.18175|156.716375,-537.2059375|158.6155,-537.5345625|156.3803125,-530.7135|159.2834375,-524.6955625|152.0690625,-536.894375|159.6059375,-530.537625|157.3005,-526.812375|155.30225,-525.4181875|151.2936875,-541.554|162.2118125,-539.57825|157.9325,-538.9544375|158.0054375,-535.2513125|157.0394375,
-506.719875|137.27075,-510.788|139.6174375,-511.777|141.9320625,-514.48675|140.9225,-163.5035|43.3880625,-8.004|0.0,-221.25775|43.656125,-230.6445|46.507,-519.329625|142.4544375,-518.195125|143.3248125,-516.7774375|139.4698125,-509.4575|138.8735,-505.3171875|140.74725,-515.0228125|144.5355,-504.3471875|137.6034375,-510.2576875|144.9975625,-514.195875|143.1596875,-510.4369375|140.49675,-513.842|143.5605,-520.2524375|144.5986875,-504.9216875|137.298375,-502.802875|144.0763125,-515.042375|143.480625,-513.461375|138.6553125,-513.38925|141.186375,-523.4753125|146.2991875,-522.118125|143.140625,-512.8949375|143.395375,-519.8284375|141.046875,-520.9921875|141.733125,-509.8829375|143.0501875,-523.0084375|145.4824375,-516.6425625|140.2541875,-516.1511875|139.201,-523.6759375|143.5620625,-524.4331875|142.7343125,-517.67925|141.3025,-515.0404375|140.1401875,-510.0343125|143.115375,-509.0910625|141.57825,-510.4293125|138.618,-507.5960625|141.886875,-507.08175|142.8585,-510.5000625|143.2058125,-515.8311875|143.086,-514.5425|143.1861875,-510.3144375|143.466875,-518.743|141.65925,-438.82325|124.197375,-477.2510625|133.6925625,-482.32425|139.298,-475.079|132.4868125,-477.4785|128.73625,-496.549125|140.7554375,-488.37625|136.84025,-502.924|138.936,-505.4166875|142.0165,-506.0301875|137.6741875,-512.3593125|143.967625,-505.632875|140.399,-510.2506875|139.352875,-506.576375|139.0621875,-510.331|142.7339375,-509.16525|139.964625,-482.335875|133.8325625,-479.8860625|131.506875,-478.9684375|130.8559375,-478.37475|133.1333125,-478.6655625|129.557375,-495.2708125|137.6470625,-481.120125|132.8926875,-497.2463125|139.61725,-515.4310625|142.39975,-515.529875|140.2256875,-509.0386875|138.8398125,-505.9995|141.0689375,-483.765875|136.062,-403.081625|113.99875,-495.9455|138.037,-489.0856875|132.7505625,-495.5524375|136.5498125,-504.690375|138.8508125,-497.8235|138.4691875,-489.8581875|136.420625,-523.444|146.500625,-505.2796875|139.3058125,-514.3230625|140.50375,-511.063875|142.425375,-502.06125|141.2995,-498.237375|140.1273125,-495.5159375|136.911625,-392.2389375|115.468125,-488.1981875|135.3785625,-414.64875|116.28925,-492.1675|138.4173125,-493.4780625|135.3006875,-512.49875|140.7768125,-514.4085625|139.56825,-508.3770625|141.2346875,-511.8276875|142.5201875,
-491.5813125|132.410625,-495.695375|133.6464375,-502.3754375|139.38575,-495.9641875|139.1539375,-276.920125|62.2144375,-295.846375|63.8291875,-10.005|0.0,-213.4510625|60.37175,-521.241|143.00975,-518.7285|142.1525,-518.895|143.4100625,-518.4353125|135.3215,-422.2678125|113.864625,-503.848375|139.8703125,-494.6659375|134.5558125,-507.0681875|137.5276875,-503.9190625|135.75175,-509.1231875|143.0833125,-504.076375|138.2915625,-511.2626875|138.674,-510.96225|138.9025,-510.084625|140.5021875,-516.5845625|139.855125,-510.5541875|135.9900625,-526.3165625|140.9209375,-523.7085625|142.1576875,-525.6169375|139.5855,-515.988375|136.7541875,-528.5713125|139.8671875,-525.6823125|139.808875,-516.4153125|142.1055,-519.35775|138.692125,-522.91175|136.070875,-518.8548125|141.7556875,-526.0089375|140.66725,-523.4236875|138.7051875,-520.1129375|137.019875,-523.533875|140.5483125,-508.56725|142.9021875,-508.3656875|140.0255625,-439.9268125|122.093125,-490.701|130.8414375,-485.8401875|131.579875,-497.04525|135.807125,-522.6226875|141.7715625,-524.0253125|140.816125,-515.4859375|139.90825,-513.5925625|141.031625,-509.6654375|135.6548125,-518.4948125|139.1985,-524.74425|139.5471875,-523.391125|139.5169375,-527.135375|139.2975625,-520.257125|142.2531875,-518.573|139.5173125,-517.8386875|145.04025,-507.6528125|135.153375,-517.16275|145.3910625,-509.6788125|139.910125,-509.93975|136.8146875,-494.0528125|135.8385,-492.1018125|138.3103125,-495.2526875|136.9064375,-448.110875|121.1388125,-514.417|137.7115625,-515.2899375|139.04825,-519.2404375|136.647625,-515.546875|139.6998125,-522.14875|140.170875,-513.8356875|139.2458125,-524.5005625|143.4701875,-517.7711875|136.9485,-515.25075|137.94325,-523.05725|140.450625,-515.6968125|143.0201875,-521.453625|143.951,-514.7780625|135.64175,-506.6959375|139.22075,-513.2176875|139.843,-519.8415|137.3535,-513.9786875|135.26625,-519.968|140.158125,-522.674375|142.9084375,-516.3380625|133.6896875,-499.0828125|137.5841875,-502.29675|135.92125,-501.8405625|138.5766875,-507.22125|139.786375,-511.3586875|138.5823125,-514.5225625|138.23525,-515.02425|137.4913125,-505.447625|140.2131875,-515.2586875|137.57975,-511.6644375|138.3510625,-513.0989375|142.258,-519.977625|144.5460625,-515.68025|140.3786875,-518.5330625|140.0715,-512.1395625|140.425375,-509.9126875|139.6855625,
-492.0820625|130.8654375,-502.47675|135.58075,-503.3153125|132.953625,-504.32025|134.7195,-237.837875|62.7873125,-236.7950625|63.831125,-224.15225|63.5035,-8.004|0.0,-500.961125|132.9320625,-503.525625|138.269,-508.423375|133.7904375,-510.974375|135.0765,-491.93225|132.3329375,-511.748125|135.493625,-502.1630625|136.655,-499.01625|132.983,-488.5171875|131.0848125,-484.175875|126.563,-485.0075|126.60325,-492.132125|134.763375,-483.5924375|129.4696875,-425.6990625|117.0649375,-488.092125|133.011125,-491.329875|127.957,-501.3939375|129.869,-506.8803125|139.6956875,-511.205375|133.4940625,-502.5894375|138.4610625,-512.782875|135.28325,-509.0568125|136.0340625,-493.142|129.4471875,-504.89525|132.8969375,-505.702375|132.735625,-501.6291875|133.2368125,-511.899125|135.031875,-510.4218125|132.378875,-492.703875|127.375625,-484.8583125|130.74625,-483.3519375|134.0445,-485.8315|128.866875,-494.977625|131.939875,-498.75225|130.798625,-505.96425|137.097,-497.437|130.60775,-510.1649375|136.550375,-508.246625|134.956625,-503.631125|133.82725,-492.0669375|133.4756875,-501.75325|136.9383125,-504.816625|134.2814375,-505.4496875|135.3726875,-506.64425|133.61875,-519.29625|137.1820625,-503.419125|133.7584375,-503.0250625|132.808875,-504.91725|136.628625,-429.624|115.1009375,-492.1168125|132.560375,-485.872375|127.8724375,-488.635625|131.6545,-507.5446875|139.4164375,-500.4475625|134.3991875,-501.515|135.412125,-498.3063125|131.7736875,-502.3154375|130.679,-506.110125|133.104625,-500.370375|132.5249375,-504.4194375|132.8580625,-510.5611875|130.8124375,-500.488625|133.1695,-506.7436875|134.2764375,-505.413875|130.3005625,-514.254125|137.4189375,-517.030625|137.0725,-496.7215625|135.2746875,-508.1046875|134.6501875,-501.263625|127.0970625,-492.50075|134.3965625,-506.0468125|133.078625,-512.550375|136.7095625,-509.9690625|134.548625,-510.995|136.317125,-501.7239375|134.1065625,-504.48425|132.811,-514.502125|138.29125,-498.432|134.0456875,-507.9178125|138.3305625,-505.914375|133.5235,-501.20425|135.470625,-503.2605|132.8764375,-500.9383125|140.7268125,-490.1265|134.1446875,-497.3595|131.3953125,-497.571|133.763375,-509.2064375|137.87725,-505.1999375|133.4091875,-492.5289375|129.1036875,-493.63525|130.7648125,-492.2300625|131.26525,-482.96425|128.9499375,
-530.988875|152.762875,-528.3711875|150.3678125,-535.973|149.0668125,-533.9826875|153.330625,-532.2665625|149.0545,-530.589125|151.07375,-536.981125|155.35175,-545.87475|156.8745625,-11.0055|0.0,-211.5680625|53.64025,-268.63175|61.3121875,-289.0344375|64.614,-534.9095625|153.1759375,-531.345875|153.931875,-531.3341875|148.8373125,-527.6885|149.2879375,-535.8725625|151.6714375,-527.3034375|151.09825,-537.75525|152.288875,-531.897375|149.8036875,-525.31675|150.31525,-534.3903125|152.6801875,-536.8988125|157.29925,-531.2621875|153.4694375,-535.875|150.682,-532.107625|151.2240625,-537.191375|154.21625,-534.2715|151.1386875,-532.8198125|148.55625,-538.0606875|154.46775,-531.12175|153.2039375,-538.5938125|155.1455625,-527.5491875|146.69175,-536.91|156.2475625,-537.9216875|152.791625,-528.68525|151.9750625,-511.1841875|146.6135625,-520.8835|156.5323125,-516.7934375|153.0484375,-514.8445|150.757625,-510.771|148.1061875,-508.294375|143.8935,-514.033125|150.1754375,-513.6664375|145.4215,-539.1626875|149.7596875,-533.7695625|153.9524375,-532.3521875|155.189625,-526.9053125|150.9150625,-534.5245625|152.7831875,-531.1185|151.007125,-531.7881875|152.686125,-530.738375|151.9295625,-539.27|152.7274375,-537.838875|151.530125,-528.0780625|147.9313125,-542.1129375|155.932125,-538.460125|154.0598125,-532.0681875|154.7819375,-527.579125|148.4779375,-531.68225|152.1171875,-526.8364375|151.6870625,-530.7911875|152.0056875,-529.3059375|152.8533125,-538.5605625|155.5928125,-535.4641875|152.210375,-539.928875|152.369625,-532.614875|149.445125,-537.73175|153.424375,-535.0869375|152.41275,-531.7875|152.9085625,-531.688875|151.7595,-535.1819375|155.6621875,-511.5763125|148.913625,-499.5581875|143.1505625,-522.2255625|146.4139375,-520.3458125|150.4354375,-530.6704375|150.9659375,-531.072375|148.5553125,-532.162125|156.2596875,-526.5349375|149.764375,-537.6573125|151.6755,-540.7898125|156.067375,-540.9135|154.021125,-536.2736875|151.0688125,-516.0965625|148.066125,-520.75875|159.2175625,-519.99775|150.8491875,-520.560125|151.2688125,-534.154375|149.061125,-535.9405625|152.8360625,-537.9204375|155.4429375,-527.6645|150.98325,-520.812375|149.674125,-527.0384375|149.6056875,-526.5250625|150.4365625,-534.8789375|153.836625,-541.600625|154.4276875,-536.76875|151.3399375,-537.304|156.3723125,-536.35525|155.2355,
-491.67|135.5768125,-492.043|130.61075,-494.488625|130.508375,-494.4810625|128.861625,-470.79725|127.7129375,-473.6384375|123.9693125,-476.3005|127.149625,-468.584375|124.0133125,-193.5214375|46.884625,-11.0055|0.0,-281.39375|56.0968125,-261.0241875|53.5454375,-492.37125|129.4025,-491.7388125|132.2626875,-496.58075|135.469875,-495.2385|127.7845,-496.17175|129.6394375,-493.844125|133.33675,-491.708|129.0576875,-496.7669375|128.0301875,-497.491125|133.9016875,-493.9723125|133.12875,-491.3438125|127.7116875,-494.2794375|134.703,-503.106875|134.89875,-498.1861875|130.9425625,-498.2994375|128.423,-494.2601875|130.2309375,-508.4778125|135.6495,-497.0758125|128.1316875,-493.257375|131.5845625,-495.0593125|130.498875,-494.28325|130.50125,-485.414375|130.4740625,-492.11375|134.5659375,-488.3490625|131.2863125,-497.9295625|130.90425,-498.500625|132.9993125,-494.65775|129.99175,-495.6048125|133.7635625,-493.30275|132.465625,-492.5200625|134.7013125,-493.5721875|131.96425,-505.0181875|136.171,-494.617875|131.008125,-478.3938125|129.7143125,-413.6975625|112.7996875,-479.1324375|133.4523125,-496.3493125|131.126375,-498.842125|134.207875,-500.1250625|133.4785625,-492.3814375|130.6534375,-500.3615625|131.0456875,-499.3005|130.2768125,-492.1280625|134.87625,-504.354|135.3351875,-498.0626875|132.289625,-492.2786875|130.602,-487.1335625|129.1491875,-490.336|131.2275,-473.2749375|130.2026875,-472.234875|131.36175,-478.0475625|127.447875,-436.551|114.8999375,-468.98125|126.2784375,-467.921875|122.022875,-472.016|126.74325,-475.617375|127.961625,-489.130625|128.836375,-494.276625|131.816625,-489.45175|130.2289375,-490.547875|130.1949375,-501.85925|129.3565625,-509.7334375|135.842,-502.862625|134.3391875,-497.1498125|132.733125,-494.3321875|131.283,-495.698125|135.7553125,-496.4476875|133.930125,-483.0423125|128.000875,-494.2409375|134.1078125,-495.032375|131.5508125,-488.4808125|132.2175,-490.4115|127.5399375,-507.7805625|135.48975,-500.7073125|134.6165,-500.4744375|132.5301875,-503.5845625|130.27925,-490.832375|126.466375,-484.3381875|132.74825,-483.710375|131.9260625,-485.4200625|131.295125,-488.7598125|131.340875,-495.04325|132.09525,-487.751625|129.410875,-500.3495|136.7434375,-495.8635|133.4105625,-496.68225|130.0845,-500.914125|135.04175,-492.9889375|133.9108125,
