-150.4794375|66.84875,-147.2035625|67.0013125,-147.9585|65.69725,-147.5426875|66.1265625,-141.422625|66.8875,-147.83625|67.2890625,-146.1666875|66.486875,-147.39525|66.9215,-80.207125|1.6646875,-84.6569375|1.8468125,-8.004|0.0,-82.6819375|1.5146875,-82.3225625|1.6061875,-80.85425|1.931875,-76.82|1.63,-73.127|1.891125,-157.0005625|76.307125,-156.9091875|75.559125,-154.8009375|75.401,-148.9193125|76.822375,-154.46975|74.54375,-154.730625|75.855375,-153.7354375|74.667,-152.7453125|74.2783125,-152.6349375|71.2646875,-151.9626875|71.377625,-154.00925|72.454375,-154.1135|72.01475,-153.398125|72.266875,-149.03475|72.8124375,-152.64475|72.0058125,-150.8305|71.8566875,-152.386|74.0683125,-146.84125|72.1355,-154.47125|73.21025,-156.645625|72.9405625,-159.30925|73.416875,-153.5248125|71.9943125,-156.644875|72.793375,-155.5165625|71.802625,-153.442375|73.6893125,-149.9483125|72.2601875,-152.7071875|73.7241875,-148.69|72.5276875,-150.6569375|71.7570625,-151.948375|73.977875,-155.9451875|73.8363125,-149.5334375|72.8229375,-150.328125|77.155125,-150.1083125|76.15425,-151.6416875|76.2305625,-149.9625|76.283625,-154.2146875|77.559875,-154.78025|77.6584375,-150.5178125|76.01875,-151.539375|76.1016875,-142.264625|69.6475,-144.9886875|78.0995625,-146.638875|78.4611875,-145.6676875|77.883875,-146.00725|79.0385625,-145.0855625|77.62975,-145.4026875|78.1914375,-146.054875|77.79125,
-146.2271875|66.0125,-145.0385|65.5198125,-150.3625625|67.4229375,-146.437875|66.9771875,-136.9469375|64.9453125,-144.248625|66.404125,-144.8420625|66.6046875,-143.5415625|65.675125,-74.2433125|1.893625,-78.0086875|1.901875,-74.27525|1.3901875,-9.0045|0.0,-70.7874375|1.8190625,-66.143625|1.52725,-68.060375|1.7749375,-66.517875|2.0975625,-155.0353125|74.5775,-151.9770625|74.40075,-154.1513125|76.0188125,-144.52975|75.31275,-152.566875|75.6503125,-152.08475|73.823,-151.9825625|75.1083125,-152.353125|74.9571875,-153.5286875|72.618375,-150.3446875|70.8029375,-153.141125|72.371625,-153.6489375|72.5694375,-153.1841875|71.3666875,-145.5886875|71.315375,-150.7498125|71.9701875,-151.3479375|72.8225625,-148.82825|73.5673125,-146.175875|72.5460625,-151.5641875|72.913375,-154.992125|72.1585625,-156.211|73.202625,-154.6531875|73.3730625,-154.4355625|73.59225,-153.93675|73.476625,-147.7211875|71.6226875,-149.0600625|73.0576875,-151.016125|73.1108125,-150.011375|73.661625,-151.16925|73.3376875,-150.19225|73.064,-155.3849375|72.2715,-148.562|72.9853125,-138.3630625|74.3840625,-139.1588125|74.500125,-139.0619375|74.939,-139.4255|74.69225,-136.051375|73.3195625,-140.590125|74.765125,-140.69525|74.69375,-139.91975|75.5494375,-152.338875|75.506375,-147.438|76.3633125,-145.8081875|75.2334375,-147.359625|76.353625,-150.5175625|77.329125,-148.3451875|76.4560625,-149.1573125|77.41125,-147.4495|76.0920625,
-145.834|66.61025,-145.1288125|66.4251875,-146.3580625|65.4029375,-146.9298125|66.062625,-140.8609375|67.6925625,-145.3270625|67.17075,-144.755875|66.45775,-145.097375|67.5541875,-64.072125|1.6781875,-73.309125|1.808875,-60.2334375|1.9941875,-71.054625|1.6099375,-11.0055|0.0,-57.8285|1.6123125,-54.462625|1.7080625,-56.2055625|1.6145625,-150.8563125|75.0344375,-154.8593125|76.09725,-152.562375|74.80725,-145.5918125|75.508,-155.014875|75.72375,-150.8445|74.661875,-152.1785|75.69325,-153.4136875|75.015,-152.059375|72.262,-150.6008125|71.4599375,-152.89625|72.8043125,-151.5633125|71.6353125,-152.8910625|72.421,-145.7856875|72.29625,-150.2709375|71.87,-151.2061875|72.259125,-150.6468125|76.8246875,-147.7916875|76.2576875,-150.5174375|75.950875,-153.52475|76.5311875,-152.8776875|76.4604375,-151.4616875|75.8280625,-150.7263125|75.2040625,-152.7108125|75.8151875,-149.5331875|73.247625,-149.6611875|72.8670625,-147.9935|73.708375,-147.9763125|72.7688125,-148.5818125|72.8761875,-150.0985|73.644625,-153.3724375|72.8576875,-146.58225|72.205125,-147.4849375|74.8664375,-150.3265|75.5213125,-150.881|75.9065,-151.155625|76.232625,-150.534375|77.0260625,-150.90025|76.294625,-149.1364375|75.87775,-150.1301875|76.189375,-152.6523125|76.3555625,-146.5365|76.7785625,-146.8595|76.7899375,-146.5845|75.4134375,-145.3435625|75.956,-146.2100625|75.737,-145.6690625|76.1276875,-146.644|75.4878125,
-143.6909375|69.5601875,-141.9779375|68.518125,-143.655625|68.5775625,-143.579|68.8504375,-138.863875|69.317625,-142.4688125|68.5108125,-140.655125|68.473375,-143.0761875|68.711125,-55.0468125|1.8525625,-60.5736875|1.816,-50.2038125|1.8998125,-58.3409375|1.63725,-59.8875625|1.727375,-7.0035|0.0,-46.7856875|1.819375,-48.934125|2.427125,-152.0561875|74.5961875,-153.515|75.913375,-152.714375|75.572125,-143.439625|75.8456875,-152.02975|75.9993125,-152.589375|76.0169375,-149.115875|75.543125,-152.1505625|75.5088125,-151.4434375|73.1635,-150.97325|71.3303125,-150.78925|72.6280625,-151.561375|71.8375625,-150.5008125|71.9196875,-147.2828125|73.0443125,-149.63475|73.05425,-149.7895625|71.7245,-146.4790625|72.3075,-144.9795625|73.1386875,-152.776|73.4229375,-153.16125|71.8995625,-155.012125|74.0908125,-154.6955|73.4660625,-155.519875|72.3703125,-152.6884375|71.83225,-147.35975|72.877875,-147.5843125|72.4116875,-148.591|72.7594375,-148.38075|73.8528125,-150.0123125|74.0578125,-146.9470625|72.903875,-153.8379375|72.817625,-146.5973125|73.471625,-148.4285|76.7783125,-150.17325|76.614,-148.5541875|76.21675,-150.022125|77.235375,-150.720875|76.6714375,-149.4071875|76.5698125,-149.6124375|75.4995625,-148.7955|76.1758125,-152.2654375|77.4168125,-144.1675|76.1970625,-148.38175|77.757875,-145.4105625|76.139625,-145.76775|76.2646875,-146.5343125|76.21725,-147.17|77.066125,-147.178625|76.5835625,
-146.159125|65.7706875,-144.54875|65.773625,-145.374|65.118375,-146.696625|65.654875,-135.16275|64.3645625,-144.667125|66.2486875,-143.8545|65.8191875,-146.607875|66.107625,-51.552|2.7509375,-55.223|2.5340625,-44.343|2.3273125,-52.1371875|2.398875,-52.6620625|1.9103125,-49.94175|2.210625,-10.005|0.0,-45.45675|2.636625,-150.1375|72.6329375,-151.7855625|73.622375,-150.579875|74.0535625,-143.3043125|74.1829375,-150.827625|74.9184375,-150.718875|73.243875,-150.1621875|74.2955625,-151.96725|73.945125,-148.4325625|70.475625,-150.2949375|71.673125,-150.69825|71.597375,-149.6319375|70.0841875,-150.866|71.1643125,-145.9785|72.202125,-148.0238125|71.7185625,-149.9053125|71.6811875,-147.9080625|72.6085625,-143.9089375|71.3045625,-149.31775|70.3395,-152.3776875|71.3905625,-153.903|72.5183125,-152.8865|72.7386875,-154.995|72.721125,-151.69925|71.2368125,-146.6084375|71.925625,-147.0851875|71.2513125,-147.3421875|72.0585625,-147.0863125|71.3073125,-148.820625|73.575875,-147.464|71.345,-151.8231875|71.0360625,-146.910125|73.112625,-147.40375|75.616625,-148.904125|75.136,-151.047625|76.9425625,-148.68925|76.370625,-148.6425|75.875125,-148.9118125|75.7514375,-148.7839375|75.014875,-148.2056875|75.394875,-153.2866875|77.067875,-144.814875|75.618125,-146.7460625|75.8405,-146.3936875|75.9001875,-145.589625|74.863125,-147.2149375|76.1134375,-145.32125|75.52875,-145.8345|75.7470625,
-145.1244375|66.502125,-142.519875|65.937625,-146.829625|67.8315,-143.575125|65.981125,-137.7976875|67.29175,-145.396875|67.521625,-143.9329375|66.552375,-143.5879375|66.05975,-43.5344375|2.311375,-44.05325|2.05575,-41.825125|2.3465,-43.727375|2.07725,-47.4973125|2.13575,-42.7755625|1.86075,-42.4169375|2.029,-10.005|0.0,-149.2253125|74.314625,-150.106|74.75925,-149.3478125|74.6805,-143.1358125|75.02675,-148.806125|75.31575,-148.2643125|73.87925,-150.940875|75.184625,-149.5893125|74.659375,-150.2251875|75.57575,-149.2290625|74.7885,-149.47675|75.51575,-148.737|74.9835,-148.0684375|75.0435,-145.331125|74.916625,-149.045125|75.00525,-148.7045625|75.387375,-146.3353125|72.05975,-145.300375|73.469,-153.1886875|72.992625,-151.628|72.6395,-153.6946875|72.29975,-150.84025|72.062125,-151.662375|71.94525,-154.656875|74.281875,-147.1630625|72.698125,-145.521125|72.6525,-147.2398125|72.563375,-146.6835|72.949125,-147.704625|72.410125,-147.3444375|73.439875,-153.9524375|73.56625,-146.376375|74.059125,-146.13075|75.724125,-147.2251875|75.66275,-148.0745|76.766,-148.5884375|76.60875,-148.3984375|76.96075,-148.0960625|75.78225,-149.5805|76.9055,-148.794|76.416375,-150.6078125|76.0265,-143.6296875|75.08425,-143.582125|76.834625,-144.9078125|76.447875,-145.8798125|76.297375,-144.99925|75.915625,-146.4139375|77.675875,-146.7336875|77.393,
-147.1855|67.3614375,-151.4485625|68.0546875,-149.9484375|67.71375,-149.4523125|65.4225625,-150.43175|67.5814375,-147.5519375|66.3079375,-151.4045625|67.142125,-150.1853125|67.68725,-150.5271875|73.5954375,-150.2613125|75.93475,-153.223875|74.4713125,-153.87375|74.442125,-156.130625|75.312875,-154.157625|74.377625,-155.419875|74.99375,-154.95875|74.9483125,-11.0055|0.0,-39.8620625|1.4095,-42.6448125|1.7869375,-40.76225|1.5554375,-41.4794375|1.451375,-40.92525|1.436125,-46.02175|1.7440625,-44.6645625|1.6875625,-155.339|72.89675,-152.1070625|72.2740625,-155.9135|71.3100625,-155.866375|71.595375,-157.56825|73.072375,-158.7486875|73.6534375,-158.335375|73.80925,-159.1318125|72.864125,-154.63|73.996375,-154.476875|72.71275,-154.4865|73.4183125,-154.6133125|72.5238125,-156.260875|74.894875,-155.6200625|73.5473125,-154.647125|74.2530625,-154.24375|72.4014375,-152.334|72.7150625,-153.5061875|72.57725,-154.5585|74.1025,-153.303125|73.2106875,-152.8830625|73.5381875,-153.2688125|73.5789375,-153.5269375|72.4565,-153.20025|73.257625,-155.986125|77.589125,-161.9153125|77.168625,-159.021125|77.8623125,-158.7635|78.0170625,-159.6168125|77.139125,-158.279|76.9181875,-158.7948125|78.3593125,-156.4744375|76.3945625,-149.262625|78.8976875,-147.959875|78.8386875,-150.608|79.8981875,-150.7551875|79.084625,-149.13325|78.1371875,-134.987|69.9531875,-150.281|79.3518125,-148.5655625|79.693125,
-146.55275|65.980875,-151.75725|64.8866875,-152.3755|65.06675,-152.3768125|66.249625,-150.3840625|64.833625,-154.534875|66.2121875,-152.640875|66.0913125,-153.2708125|65.2295,-149.874125|73.2595625,-148.073|72.3055,-152.8304375|72.786625,-156.1494375|73.9891875,-156.366875|73.829,-156.3983125|73.164625,-156.42825|74.3396875,-156.363875|73.298875,-42.536|1.07475,-9.0045|0.0,-76.27825|1.3065,-85.1893125|1.100875,-82.577875|1.10525,-78.4765625|1.07025,-76.8405625|1.1861875,-87.405625|1.144875,-154.5995625|69.8085625,-149.7639375|70.178625,-159.323125|71.766125,-158.4043125|71.2109375,-158.8179375|70.912375,-156.4223125|70.7843125,-158.586875|69.5796875,-156.5285|70.529375,-154.5211875|72.01875,-153.6631875|72.1340625,-154.906|71.7335,-154.190875|72.21125,-152.8250625|72.907125,-154.4375|71.5965,-153.837375|73.2333125,-155.04925|72.7353125,-148.8091875|72.175125,-153.2026875|71.9103125,-154.38|73.457875,-154.6305625|71.9483125,-151.808|70.620875,-152.629125|70.842,-152.999625|71.81925,-153.54225|71.56475,-157.1755|76.1425,-161.21975|75.1163125,-161.965|76.1045,-161.35325|76.155875,-162.91275|75.3804375,-159.8055625|75.196,-160.710125|75.7335625,-163.6318125|75.9150625,-154.9261875|75.4191875,-156.7035625|75.9718125,-157.0085|75.03175,-154.342875|75.3560625,-155.2705625|76.0370625,-151.618375|74.1034375,-154.4113125|75.6625625,-154.1804375|75.45875,
-141.4973125|70.1528125,-138.397|63.2528125,-142.688375|70.13075,-145.8629375|69.7075625,-144.3540625|70.0394375,-144.70225|69.7803125,-143.854625|68.7993125,-145.443|69.8021875,-149.146625|75.13025,-146.6234375|75.8966875,-154.343|75.493375,-152.1515625|74.9189375,-155.6620625|76.4768125,-153.648125|75.6005,-153.7179375|74.7884375,-154.93175|75.397125,-72.3598125|1.1458125,-78.0375625|1.092625,-10.005|0.0,-75.524125|1.35575,-76.5709375|1.3021875,-73.310375|1.4460625,-74.381625|1.3698125,-78.13275|1.3528125,-153.7601875|72.87475,-150.1736875|73.12225,-158.0666875|74.25925,-156.7076875|73.1305,-156.913625|72.9921875,-154.514125|72.9919375,-158.7631875|73.455125,-157.693125|74.343875,-151.0675|74.1489375,-152.062375|73.779625,-151.10425|74.542,-149.5061875|73.151625,-152.666125|74.0330625,-150.424|73.116375,-150.3765|73.7431875,-152.661125|73.643375,-148.6389375|74.03225,-150.17975|74.524,-151.0474375|73.6825625,-152.001125|73.5816875,-150.800125|74.7986875,-152.21725|73.6444375,-149.579|73.7754375,-149.0188125|73.9845,-149.7729375|80.009,-146.3996875|72.675625,-155.5060625|80.2874375,-154.1659375|79.3600625,-155.5629375|80.563875,-151.2210625|80.3463125,-153.1655625|79.7544375,-154.266625|79.39075,-155.63725|79.181375,-151.5674375|77.41225,-152.59|77.336625,-153.006875|76.826375,-153.309|77.600875,-147.7493125|78.0246875,-152.84275|77.962875,-154.946625|78.9234375,
-143.3484375|67.3041875,-148.7000625|67.1824375,-148.53775|67.342875,-148.0806875|67.3175625,-147.6484375|67.6789375,-147.9408125|66.131375,-148.273375|66.904625,-149.89575|67.313,-146.719375|77.5861875,-129.0565|65.7174375,-149.1178125|78.104875,-147.6736875|77.6485625,-148.6645|78.384875,-146.8420625|76.8743125,-147.5825|77.2718125,-147.718375|77.168375,-68.059125|1.816,-70.9823125|1.5506875,-69.2549375|1.548375,-8.004|0.0,-59.1194375|1.7423125,-61.9150625|1.5836875,-65.02175|1.379375,-62.8255625|1.3999375,-151.5941875|73.2695625,-147.408375|72.024125,-157.0264375|73.8295625,-156.2310625|73.75425,-156.3644375|73.873875,-154.5139375|73.3309375,-155.8741875|73.0345,-155.7083125|72.960375,-148.341125|72.679625,-151.5861875|74.427875,-151.6541875|74.0755625,-149.8725|72.9846875,-149.689875|73.2708125,-148.6489375|73.643375,-150.3216875|73.946125,-150.149875|73.95475,-131.7096875|64.308625,-145.3003125|75.5738125,-144.540125|74.6344375,-147.16075|75.8594375,-149.08025|76.73725,-146.13725|75.69025,-146.3534375|75.2754375,-146.1140625|75.41275,-152.000625|77.3928125,-159.3158125|78.0138125,-159.4659375|77.0015625,-155.2909375|75.8305625,-158.0738125|78.331125,-157.888|77.82875,-155.985125|77.07875,-158.918375|76.9861875,-153.3854375|78.71325,-153.9418125|78.33375,-153.7411875|78.3654375,-150.8788125|77.4123125,-151.9611875|77.7609375,-147.866625|77.32275,-153.35125|78.35125,-151.701875|78.3256875,
-143.535|66.60375,-146.4094375|64.508625,-148.517625|66.1745625,-148.500375|64.4258125,-146.4865625|65.519625,-149.7755625|65.719125,-147.7090625|64.387125,-149.34125|64.755125,-147.484125|72.5681875,-142.8756875|72.0924375,-154.054875|73.00875,-150.5966875|72.027125,-153.228875|73.0575,-153.065625|73.4985,-151.6884375|72.7213125,-154.54875|73.0375625,-62.84925|1.377,-63.8866875|1.4008125,-64.682125|1.218875,-71.80075|1.414875,-10.005|0.0,-59.5816875|1.4955625,-60.6224375|1.452125,-56.4304375|1.2795,-152.1046875|71.561125,-149.0074375|70.423,-156.0113125|71.4091875,-154.935375|72.1675,-155.9771875|70.344625,-153.2219375|70.1350625,-156.534875|70.378875,-155.1561875|71.5360625,-149.1120625|70.672125,-151.7501875|71.2503125,-150.99525|72.031,-148.8739375|69.711625,-148.5069375|71.0225,-149.500875|72.2435,-150.8123125|72.48025,-150.5565|72.4014375,-148.508125|72.64,-151.998125|72.9145,-150.1783125|72.1978125,-151.920625|72.5581875,-150.6408125|71.297625,-150.3905625|70.5325,-150.5850625|72.4964375,-149.65125|71.418875,-152.5774375|74.9935,-159.8865625|75.5464375,-161.688625|76.0595,-158.432375|76.1285625,-155.5291875|74.0875625,-154.1386875|75.1115625,-157.8916875|75.9583125,-159.71025|75.1250625,-152.2844375|74.9195,-151.762875|74.1844375,-151.7809375|74.4553125,-150.0670625|74.6870625,-151.172375|75.0623125,-145.8618125|74.8574375,-151.827875|76.3875,-149.1251875|74.7820625,
-138.8763125|65.204375,-147.6026875|66.2828125,-145.665|66.7314375,-147.1903125|66.5755625,-145.1974375|66.3440625,-146.4765|65.190625,-147.640875|66.876625,-147.2654375|65.6905625,-146.0995|74.2570625,-140.878125|72.62475,-150.7236875|73.3036875,-150.378875|74.220375,-151.275|73.7725625,-150.11025|73.22325,-152.3805625|74.48725,-151.2610625|73.4684375,-52.885875|2.0549375,-52.4475|1.747375,-52.5785625|1.994875,-61.0725|2.1825625,-53.89825|1.71275,-7.0035|0.0,-53.218|2.2179375,-46.1616875|2.196,-149.7631875|71.89025,-146.924|70.8233125,-154.616375|72.028875,-151.64825|71.5251875,-152.5343125|71.8626875,-155.1575625|73.5174375,-154.5983125|72.7104375,-155.1018125|72.5765625,-141.128625|71.43525,-144.353125|73.0338125,-143.9575625|73.310875,-144.7970625|72.6566875,-143.4311875|72.7075625,-141.9659375|72.0034375,-144.4079375|72.7956875,-141.0254375|71.1811875,-146.3629375|71.7388125,-148.126|72.434625,-148.9615|73.9088125,-149.5971875|72.4355625,-149.801875|73.8115,-150.399625|73.09075,-147.9835625|72.68725,-147.6683125|72.6880625,-151.7488125|75.8325,-158.0399375|76.6803125,-159.647875|76.6831875,-156.1634375|77.115,-157.2160625|75.4143125,-153.626625|75.2959375,-155.1953125|76.594125,-160.3491875|76.96425,-150.0819375|75.43075,-152.584375|77.3215,-151.1333125|76.5665625,-149.993625|76.7284375,-150.813875|76.2178125,-143.2841875|75.458,-150.5519375|76.240875,-148.28375|75.24475,
-141.607125|66.8668125,-146.6705|66.241625,-142.98475|64.2953125,-147.0789375|66.687625,-145.9398125|66.2655625,-145.3020625|65.4846875,-144.747375|65.007375,-148.7558125|66.0951875,-145.4983125|73.7941875,-144.628625|76.182,-151.2189375|73.9830625,-149.025625|74.449875,-153.6323125|75.5548125,-149.765375|74.0531875,-153.6103125|76.2719375,-150.291875|73.8754375,-50.1353125|2.1091875,-47.42925|2.0250625,-47.4468125|2.5508125,-54.978125|2.3803125,-47.64325|2.391625,-50.20675|2.1839375,-13.0065|0.0,-44.8005625|2.5746875,-147.067375|72.7645,-137.1451875|64.217875,-153.207875|75.2578125,-150.431375|74.6178125,-153.193|74.661875,-151.9550625|74.0058125,-152.134|74.86025,-150.843375|73.6733125,-150.05175|73.6389375,-147.587875|72.6274375,-148.4273125|71.9920625,-150.3053125|73.4646875,-149.0650625|72.755,-149.8114375|73.505625,-150.393|73.3511875,-152.8188125|74.0136875,-144.49075|72.2941875,-147.079875|72.2093125,-147.817375|73.35325,-147.234125|72.016625,-146.7713125|71.941125,-149.0955625|72.9141875,-147.61775|72.7184375,-146.2123125|72.1270625,-150.985|76.7964375,-158.066875|77.3498125,-158.729|77.227875,-155.70975|77.281875,-158.447875|77.5715,-152.9403125|75.2121875,-155.3659375|77.415125,-156.8930625|76.557,-151.2591875|76.778125,-149.2223125|76.1576875,-149.9716875|75.8278125,-149.371125|76.0363125,-152.691625|78.1640625,-146.1635625|77.291,-149.682625|76.1824375,-150.056375|77.558,
-139.352625|65.2934375,-149.7725625|65.7528125,-146.749625|66.601375,-145.3393125|64.6916875,-147.034875|66.08325,-146.9949375|65.88425,-146.4296875|65.3433125,-147.9135625|65.6705625,-145.0856875|72.65125,-140.785875|73.1595625,-150.7470625|73.6995625,-148.4870625|73.3364375,-150.156125|73.957875,-153.049|74.605625,-149.4995|72.7770625,-150.2970625|73.643875,-44.4165|1.618625,-40.8974375|1.423125,-42.7384375|1.40075,-49.01725|1.516125,-41.63325|1.5021875,-45.637125|1.6458125,-47.6179375|1.3715625,-10.005|0.0,-147.4291875|69.7125,-147.3925625|70.8791875,-153.9116875|71.285125,-150.867375|70.3338125,-151.5310625|70.731,-153.8999375|70.7800625,-153.716|70.4151875,-151.91425|71.000125,-148.083375|71.4483125,-149.895625|72.78025,-146.96775|69.6055,-148.902625|71.8950625,-149.1796875|72.1004375,-147.294375|71.434125,-147.469625|70.75625,-149.673375|72.03825,-145.0530625|71.484125,-147.434|71.2130625,-146.9673125|72.7631875,-149.83825|72.573375,-147.799375|72.24675,-148.1731875|71.61775,-148.931625|72.37925,-145.5095625|70.7599375,-152.561625|76.5590625,-155.1220625|74.75575,-156.234375|74.1815,-153.590125|74.064875,-157.3494375|76.351375,-153.1015|74.8210625,-154.86475|74.078,-156.1935625|73.8375,-148.4503125|75.63525,-149.4|74.976125,-147.9380625|75.141,-149.4159375|75.7465,-148.2488125|73.66275,-142.498625|74.997875,-146.961375|74.594375,-148.889625|76.120625,
-150.474375|67.556375,-148.2003125|66.522625,-146.87875|65.0861875,-149.014125|65.416875,-146.104|68.5333125,-150.8758125|66.56325,-149.819|67.4915,-148.787375|67.2403125,-149.1569375|74.187625,-149.6220625|75.3791875,-150.1254375|74.90075,-148.0969375|74.0421875,-149.4768125|74.1503125,-150.1924375|74.9384375,-151.08825|75.2271875,-148.742375|74.21825,-151.8639375|74.779375,-153.0495625|76.9025625,-151.1070625|74.92175,-153.295|75.9285625,-153.5003125|74.6669375,-154.653875|74.6814375,-148.59075|75.319,-150.632625|74.4530625,-11.0055|0.0,-68.4583125|2.9050625,-41.9910625|1.9201875,-58.05675|2.7733125,-58.4165625|2.8074375,-47.332875|2.5730625,-47.18875|2.2544375,-47.65075|2.129,-155.190625|73.1198125,-154.792875|73.1470625,-149.6171875|72.403125,-156.2668125|72.2209375,-156.0783125|74.0096875,-155.311375|73.805125,-154.579875|72.1134375,-154.9555625|73.2781875,-151.6364375|73.466875,-150.941375|74.014875,-151.216125|72.7244375,-149.6713125|72.91925,-150.3455625|73.60725,-150.1630625|73.5141875,-152.288625|73.453375,-153.164875|72.710375,-152.5895|77.316375,-151.934625|75.544,-152.96525|76.15125,-153.182375|76.4580625,-153.3365|76.8425625,-155.7646875|77.3646875,-154.3265|76.7539375,-153.5525|76.02825,-149.1868125|76.1528125,-150.4833125|76.6968125,-150.269125|77.5006875,-151.19275|76.8766875,-150.58675|76.9088125,-150.6675625|77.5910625,-152.3418125|77.0921875,-156.436375|78.4251875,
-137.4054375|68.20825,-135.9708125|67.2320625,-139.4866875|67.8365625,-139.6341875|68.724375,-134.2095|68.4930625,-135.3528125|67.5384375,-136.888625|68.1035625,-135.038625|66.567625,-145.45325|76.0746875,-147.0298125|76.846125,-144.2598125|74.657375,-146.113125|75.8608125,-145.6234375|75.63025,-146.9459375|75.8851875,-147.299625|75.6653125,-147.6321875|75.8398125,-148.2389375|80.5463125,-147.880625|80.762,-148.2780625|80.525125,-144.8856875|79.1478125,-146.8593125|78.7884375,-144.4443125|78.88625,-144.1659375|80.0065,-145.3261875|80.31425,-41.9373125|1.500375,-12.006|0.0,-74.32275|1.543,-72.8053125|1.5545,-79.3986875|1.7334375,-67.281375|1.1679375,-76.0294375|1.4285,-69.556625|1.5745,-153.745625|75.3169375,-153.794375|74.926375,-147.7878125|74.8115625,-154.8075|74.5066875,-156.3915625|75.7374375,-155.2915625|74.127,-155.1519375|74.0173125,-152.7110625|73.3724375,-147.1826875|74.38675,-147.740875|74.6351875,-148.4721875|74.93425,-145.5320625|73.7081875,-146.9185625|74.0751875,-147.7343125|74.51525,-147.5669375|73.838375,-151.8450625|74.5303125,-149.103625|76.9891875,-151.202875|78.232625,-150.9505625|78.0290625,-150.6118125|77.4434375,-150.036125|77.463875,-149.826625|77.8244375,-150.3813125|77.5389375,-152.9585|78.91975,-149.2546875|77.689125,-148.639|78.581125,-148.9591875|77.7964375,-146.412875|76.6395,-148.59675|77.9649375,-146.607625|77.8435,-149.892625|78.6665625,-151.5770625|77.9276875,
-147.872|68.1308125,-147.235625|66.6569375,-146.2296875|65.3333125,-148.6258125|67.171375,-139.9074375|66.1065,-146.232375|67.299375,-147.291625|68.673625,-145.399375|66.7769375,-143.4264375|73.898375,-144.0675|74.1238125,-144.5865|74.2933125,-145.519|75.7140625,-143.0125|73.4480625,-145.903875|75.9510625,-145.7276875|74.084125,-142.29|73.2609375,-147.8724375|74.574875,-150.32425|76.0716875,-149.493875|75.31375,-147.7395|74.047,-150.3290625|75.08275,-150.59325|75.2625625,-146.3106875|75.4795625,-148.0769375|74.4713125,-80.8276875|1.7665,-83.679|1.84775,-10.005|0.0,-80.1535625|1.7679375,-74.601625|2.0236875,-69.3718125|1.9066875,-75.0116875|1.5883125,-71.7409375|1.6690625,-151.9245625|72.0561875,-151.0295|72.958625,-147.0715|72.100625,-155.715|73.2713125,-154.9384375|71.8769375,-152.3448125|71.8590625,-155.4845625|73.299,-155.621625|73.7626875,-138.7635625|72.531,-140.3904375|73.73325,-139.751|73.431375,-137.5731875|73.292875,-139.6304375|74.0078125,-139.021875|73.595125,-139.53325|73.0456875,-137.8606875|68.005875,-148.48125|77.4178125,-150.0684375|76.387125,-149.688|76.128125,-149.8033125|77.0598125,-150.9653125|77.5736875,-149.5949375|76.8169375,-149.1486875|76.003375,-149.82925|76.9970625,-145.7220625|76.0143125,-148.45075|77.421,-149.863125|77.6741875,-147.102875|76.4025625,-146.8345625|76.4431875,-146.4920625|76.1189375,-146.8726875|76.140125,-149.4490625|75.7866875,
-146.058875|68.301125,-142.9915625|66.5888125,-147.1603125|67.8665,-145.964625|68.235125,-141.5404375|68.8574375,-145.8498125|68.29025,-148.012125|69.0916875,-143.0059375|66.9559375,-142.82725|75.2695,-143.16175|75.560875,-143.5010625|75.843375,-143.452|75.8663125,-142.112|75.059125,-143.3900625|75.727875,-143.3808125|75.5928125,-144.9980625|76.928125,-147.321625|75.896125,-146.962625|75.7333125,-147.4895|76.6245625,-149.1471875|76.5964375,-148.0610625|75.9566875,-148.800375|76.8466875,-144.4204375|76.05925,-145.22|76.009125,-70.011875|1.4826875,-76.4078125|1.624125,-69.05025|1.7778125,-8.004|0.0,-63.4528125|1.59425,-60.1731875|1.3261875,-58.2518125|1.549875,-61.7693125|1.8275,-142.79725|73.947125,-143.225|75.03625,-140.204|74.82975,-144.4393125|74.2635625,-144.3918125|74.19725,-147.043|74.5880625,-145.1585625|74.3754375,-143.2720625|74.1809375,-147.7500625|74.48725,-146.4241875|74.1106875,-147.576875|74.507,-145.0400625|73.9206875,-148.499125|74.5026875,-146.5986875|74.750375,-146.842375|74.7766875,-150.868125|74.4205,-146.479375|78.3354375,-146.965125|77.67,-147.26725|77.0636875,-146.6525|77.3355625,-147.12475|77.5904375,-146.9266875|76.6880625,-148.1674375|77.5593125,-147.9849375|77.72975,-144.3768125|79.8576875,-143.6551875|80.12125,-145.8155625|81.6633125,-142.980625|80.012125,-143.437|79.7533125,-143.121125|81.07625,-142.9229375|80.294375,-143.6210625|77.0638125,
