-11.0055|0.0,-32.16775|1.421,-33.2469375|1.3755,-31.1501875|1.4995,-32.2078125|1.19575,-29.29975|1.424875,-34.733125|1.3775,-114.919375|58.389,-111.8270625|57.084625,-116.9815625|57.65225,-114.7434375|57.3889375,-117.4105625|58.120375,-118.85675|57.8065,-116.437|57.365125,-114.99975|63.5120625,-106.09225|55.09075,-115.354125|63.4018125,-115.661375|64.4729375,-113.8735|62.786375,-113.853375|62.999875,-113.608|63.15675,-121.135875|60.4893125,-120.8443125|59.3718125,-120.247375|60.2575625,-120.68375|60.1226875,-120.5125625|59.5964375,-116.6165625|60.2300625,-118.7795|59.956625,-122.7169375|57.5431875,-121.925375|57.9846875,-120.9661875|57.3028125,-123.060625|58.5594375,-120.861625|57.05125,-122.194375|57.4195625,-120.6630625|57.0401875,-118.9293125|59.620375,-117.9113125|61.0238125,-119.6839375|59.645375,-121.4795|60.28075,-120.3064375|60.7189375,-120.7761875|60.409875,-119.32675|60.29525,-121.953875|60.419125,-123.24375|61.1046875,-122.5586875|60.516125,-121.2420625|59.1568125,-122.2900625|60.216625,-121.2325625|59.485875,-122.040625|59.4865,
-31.7436875|1.5284375,-8.004|0.0,-57.021125|1.55,-56.9081875|1.56725,-52.0938125|1.2068125,-56.8189375|1.5105625,-52.1995625|1.3220625,-105.4915625|57.7789375,-95.4513125|48.3965,-108.973125|58.0516875,-108.9309375|58.0754375,-106.954625|56.6289375,-109.154125|58.5255625,-108.983|57.8641875,-116.46425|61.364125,-116.84775|61.859375,-115.28175|60.8241875,-115.4655625|61.06425,-115.4858125|60.32,-116.2775625|61.27525,-115.2821875|60.6625625,-118.160375|59.6164375,-119.44875|59.846375,-118.3318125|59.70725,-120.4455625|60.8513125,-117.90075|59.4764375,-113.9759375|59.93525,-116.239|59.698375,-111.0795625|53.696,-116.6329375|59.98175,-118.2105|60.9084375,-116.52725|59.7744375,-118.337875|60.0035,-118.5961875|59.61375,-117.3563125|59.58225,-117.613625|59.9819375,-114.4538125|60.4303125,-118.9050625|60.017375,-118.927|59.4365625,-119.194125|60.154625,-120.8698125|60.401625,-120.0290625|60.1890625,-119.5005625|59.4155625,-121.16475|59.9633125,-120.9890625|59.8513125,-121.5679375|60.02375,-119.9460625|60.418125,-120.8950625|60.0625625,-119.368375|60.142375,
-59.6573125|1.32125,-57.39675|1.3396875,-10.005|0.0,-54.8020625|1.423,-53.9135|1.4180625,-54.2385|1.512625,-53.827625|1.367875,-112.559|57.5808125,-110.8635625|57.9805,-117.155|58.945875,-116.4620625|57.9145,-116.522375|56.6138125,-117.7208125|59.349375,-116.4328125|58.32025,-116.7348125|61.782875,-118.761125|61.32375,-116.7590625|62.01475,-116.082875|61.9018125,-116.2623125|62.1581875,-115.5906875|61.741,-115.66225|61.1001875,-120.6376875|60.393375,-119.6766875|59.9243125,-117.543375|60.226375,-119.321625|59.3366875,-120.0669375|60.9230625,-114.1705|59.6590625,-116.6233125|59.5661875,-123.4831875|58.356625,-120.354875|58.0591875,-120.6730625|57.779625,-120.6116875|58.057,-122.2933125|58.263875,-123.015875|58.3085,-122.69925|58.8074375,-114.479125|61.896625,-99.83075|51.536625,-117.3311875|63.368,-118.8595625|63.621,-116.6293125|62.8748125,-115.86225|61.598875,-118.73275|63.17825,-118.415125|62.7869375,-118.0845625|61.5331875,-118.0796875|62.39575,-110.5088125|54.5761875,-117.3241875|62.531125,-119.1685|62.2256875,-119.0845625|62.602375,
-60.5513125|1.58075,-59.0068125|1.5789375,-58.4161875|1.524625,-8.004|0.0,-47.9895|1.96075,-46.3194375|1.513625,-49.1789375|1.81325,-113.926875|58.098875,-111.437125|57.6004375,-116.7696875|57.2196875,-115.874375|56.9365,-115.352625|56.4769375,-114.5449375|55.51175,-116.8784375|56.67675,-117.253875|61.370375,-119.23025|60.6788125,-115.6063125|60.62375,-115.9069375|60.6975,-116.6445|61.071625,-114.513|59.9028125,-114.3270625|60.52875,-112.9568125|59.316125,-113.4325|59.8521875,-111.1926875|59.417,-113.4934375|60.0051875,-111.3510625|59.0330625,-97.7286875|48.941,-112.0065|59.96875,-122.9913125|57.795375,-119.965875|56.9930625,-119.567625|56.1735,-120.08175|56.673875,-120.9105625|56.744625,-121.6854375|56.515625,-122.06925|56.547375,-118.15375|60.272375,-115.0145625|60.6524375,-117.963375|59.746,-118.8138125|59.0865,-121.5315625|59.961875,-120.528625|59.5755,-121.91025|60.1150625,-120.0948125|57.7819375,-119.0751875|58.5298125,-120.32425|58.4711875,-121.24775|58.7889375,-118.1221875|58.989375,-119.68025|59.38075,-121.1253125|58.51275,
-53.646125|1.4165625,-53.101|1.464375,-54.12|1.3368125,-51.1278125|1.483,-9.0045|0.0,-41.801625|1.4940625,-42.3105|1.468375,-113.139375|56.42325,-110.813|56.2478125,-115.6385|55.8506875,-115.125125|56.0081875,-116.1520625|55.52925,-115.365375|56.0385,-114.963375|55.54175,-115.9933125|60.0185,-119.541|59.30175,-115.531875|59.689375,-115.3131875|59.9956875,-116.67725|60.891625,-116.1141875|59.9806875,-114.7605|60.7906875,-119.1188125|59.0866875,-120.000375|59.095125,-117.288375|58.7339375,-119.3261875|58.469375,-118.212375|58.4651875,-112.2495|57.8080625,-116.170125|58.5270625,-121.0468125|56.2043125,-120.8356875|56.52075,-121.002|56.6553125,-120.664|56.3921875,-122.3618125|56.1258125,-120.7528125|56.134,-121.788875|56.5475,-118.90725|60.4008125,-112.9001875|58.4633125,-120.186625|59.8149375,-120.227125|59.609625,-122.51175|60.73025,-119.8785|58.450625,-121.2241875|59.1576875,-121.395375|58.220375,-121.9278125|59.4146875,-121.8201875|58.784375,-124.2030625|59.32425,-120.1493125|59.136,-121.85375|58.942,-120.4544375|59.06575,
-45.181|1.7650625,-46.1476875|1.3661875,-46.6219375|1.572875,-42.645375|1.6224375,-40.4900625|1.51175,-8.004|0.0,-35.2765|1.3370625,-114.4185625|57.7855625,-110.463625|57.0886875,-115.084375|56.57375,-115.928875|56.4891875,-117.390625|56.635375,-116.443125|56.7515625,-115.508375|56.4460625,-115.1885|60.337125,-117.21725|59.2114375,-114.1113125|59.8085625,-114.693375|60.603625,-115.588|60.616875,-115.2334375|59.809625,-114.519|59.9295,-117.7746875|57.4733125,-119.0553125|59.1778125,-118.0393125|59.3678125,-118.5075625|57.978875,-119.219375|59.2526875,-113.539875|59.5390625,-116.3378125|59.137875,-123.068625|57.599125,-119.0853125|55.8480625,-120.583125|56.9781875,-118.589625|56.1125625,-121.5005625|56.4511875,-121.5634375|56.0975625,-120.050625|56.529875,-118.0555|59.948875,-112.5915625|58.313875,-118.3055|58.6868125,-120.8681875|60.4609375,-120.7881875|59.6,-118.8531875|59.002125,-120.27275|58.7515625,-120.5030625|58.4998125,-121.524|58.5016875,-118.70125|58.2870625,-122.172125|59.0629375,-119.493|58.1881875,-120.853625|58.7345,-119.9230625|58.53625,
-40.870125|1.408,-42.2021875|1.3971875,-42.9380625|1.5013125,-40.643125|1.5596875,-37.0533125|1.6660625,-36.901875|1.3278125,-10.005|0.0,-110.8506875|56.6358125,-108.8060625|55.6955,-114.1855625|56.298625,-116.2055|56.8351875,-115.3925|56.557625,-113.7225|56.283875,-115.036875|56.5564375,-115.2041875|60.1895625,-117.9538125|60.14125,-114.6298125|60.5590625,-113.38075|59.4729375,-112.138|58.769625,-115.329625|60.6804375,-114.5821875|59.9176875,-116.446|57.7489375,-119.4236875|59.8955625,-116.299|57.8765,-118.353875|58.6311875,-117.2710625|58.1743125,-111.929375|58.33175,-115.349625|58.04925,-120.044875|55.7948125,-119.7101875|56.4343125,-119.72975|56.09725,-117.818875|56.0526875,-118.8474375|55.8350625,-120.43125|56.47175,-117.9583125|55.926375,-116.9340625|59.6415,-112.999625|59.621375,-118.104375|59.26775,-118.488625|59.0650625,-120.2891875|59.567,-119.737625|59.641,-119.706625|59.1639375,-119.68325|57.7488125,-118.77675|57.4129375,-119.1908125|58.6388125,-119.5025|58.475625,-119.9950625|59.1020625,-118.0645625|58.47925,-119.58175|58.3695,
-114.671875|53.04975,-114.9449375|52.82725,-117.07425|51.936875,-116.5556875|51.25575,-118.309|52.3076875,-118.553875|52.5298125,-115.8884375|51.4600625,-8.004|0.0,-56.11975|2.6549375,-32.267|2.3345625,-46.8284375|2.653375,-30.423375|2.20125,-32.2834375|2.226,-30.3205|2.1518125,-118.945125|59.9310625,-118.2035|59.707625,-120.39925|60.49575,-118.5801875|59.7918125,-118.419875|59.6186875,-117.3836875|60.1695625,-118.7091875|60.5155,-120.7933125|58.905125,-120.3878125|58.345875,-120.7086875|58.5753125,-117.4605625|58.7099375,-120.3521875|58.96,-119.2503125|58.5664375,-119.05525|58.396875,-122.738|56.571,-124.5120625|57.87825,-122.5555|57.0400625,-120.942|55.808,-118.83275|56.0974375,-122.136875|55.7545625,-121.6140625|56.6645625,-122.908875|59.924,-123.327|60.3539375,-123.253625|60.403625,-121.57325|60.6985625,-124.3173125|60.54875,-122.6159375|59.8116875,-123.104875|59.782,-122.239375|58.7413125,-125.1600625|59.10975,-121.686875|58.396,-123.075625|59.26825,-123.5801875|58.8874375,-122.406|57.419625,-121.926|58.627125,
-105.5369375|52.8943125,-105.20125|53.4965625,-107.3095625|53.07425,-106.9348125|52.691375,-108.758375|53.698625,-107.7431875|52.8494375,-108.97425|53.5380625,-27.1895|1.3121875,-11.0055|0.0,-47.159625|1.5869375,-56.251125|1.620875,-49.9935|1.10975,-48.96275|1.3660625,-48.608625|1.240125,-109.8374375|61.914625,-108.7555625|61.9269375,-106.2568125|59.1624375,-109.70075|61.3143125,-108.6099375|61.2131875,-107.9216875|60.726,-108.8124375|61.30675,-117.3970625|59.0878125,-115.4336875|59.110125,-117.160375|59.724375,-115.627|59.657375,-116.5029375|59.6564375,-115.685125|60.09025,-116.490875|60.50625,-120.697|57.8294375,-121.5605|58.218625,-121.1964375|57.690875,-120.2335|58.1149375,-116.2520625|57.893625,-121.064125|57.34875,-120.6545625|58.0171875,-116.4900625|62.0461875,-116.8860625|63.104625,-117.1025625|62.7161875,-113.3864375|62.0504375,-114.9899375|61.54925,-117.083875|63.5505625,-116.4946875|62.6856875,-121.7590625|59.584875,-122.4374375|60.665125,-122.4288125|60.0835,-120.1424375|59.0086875,-121.4673125|59.847,-121.1974375|60.144125,-121.939875|60.22225,
-113.0616875|51.5505625,-112.5118125|51.900625,-118.475625|52.4013125,-119.646|52.70175,-117.881375|51.6399375,-117.084|51.8554375,-117.2209375|52.142,-64.7698125|3.5143125,-69.35025|4.2148125,-11.0055|0.0,-58.356875|3.5108125,-49.571|3.3913125,-54.3653125|3.9676875,-50.689125|3.452375,-117.7971875|60.5173125,-117.21075|61.088375,-119.5671875|60.04475,-116.810375|59.307625,-117.5088125|60.4933125,-118.594125|60.664125,-117.731375|60.8640625,-118.373375|58.2204375,-117.681375|58.325625,-119.6598125|58.9480625,-118.677625|58.6306875,-118.2533125|58.8450625,-118.6019375|59.273625,-118.781625|58.271,-121.9874375|55.5594375,-120.3125|55.471125,-123.16925|56.46175,-123.0501875|56.7876875,-117.2308125|56.1060625,-124.4678125|57.502125,-120.8079375|56.038375,-123.854625|60.0465,-123.71325|59.33525,-123.273375|58.878875,-118.5604375|59.8100625,-122.522375|59.6568125,-121.2173125|58.5415625,-122.5478125|59.8950625,-123.292375|59.085875,-124.05|58.8134375,-123.2493125|58.103375,-123.3939375|59.3284375,-123.332125|59.3129375,-122.5996875|58.1309375,-124.0400625|59.0200625,
