-11.0055|0.0,-55.5551875|0.94175,-53.6099375|0.92375,-57.3835|1.14775,-50.4536875|1.21475,-48.0599375|0.872,-52.8081875|1.033125,-50.58175|1.0925625,-55.537125|1.1215625,-197.8395|92.683875,-194.4495625|90.7209375,-199.0140625|93.183125,-193.4764375|90.5821875,-201.9110625|91.3255,-195.73125|91.2745,-196.097875|92.35075,-196.4264375|92.920875,-198.5229375|91.0005625,-201.1010625|94.1535,-196.4336875|93.460875,-193.8359375|92.9166875,-197.0828125|93.23025,-198.002375|94.3991875,-193.341|94.0144375,-195.2623125|93.9209375,-198.075125|94.03725,-195.8573125|93.0246875,-199.7673125|90.126375,-197.76825|89.0146875,-197.97975|89.223125,-198.4865625|88.6385625,-197.951375|88.746125,-196.6775|88.2685,-200.5433125|89.65925,-206.1975625|90.4606875,-200.097125|90.361625,-195.021375|95.7821875,-190.0076875|92.4035625,-192.87575|94.0119375,-169.36525|80.8755625,-193.023|93.8564375,-192.664875|92.6229375,-192.590375|93.691875,-192.39525|93.8485,-191.3109375|93.6585,-195.53425|91.4194375,-195.1596875|91.461875,-194.577625|92.266625,-202.6624375|91.514625,-198.197125|92.68225,-195.7085|92.5213125,-194.1043125|91.3920625,-195.978625|91.027125,-195.0071875|92.1851875,-198.138875|95.4985,-199.100625|96.8876875,-192.40075|96.9401875,-198.7915|96.043,-200.324125|95.307,-198.065625|94.7145,-199.0120625|95.8355,-201.548625|97.8726875,-196.448375|96.0416875,-198.693875|92.2946875,-193.22125|92.699375,-193.538375|92.1588125,-193.5831875|91.9569375,-196.765625|92.028,-193.968125|91.6104375,-193.88275|91.268375,-192.9605625|91.1718125,-195.824625|92.1493125,-204.841125|95.1344375,-203.5795|92.871625,-208.6961875|93.324,-205.171875|93.9318125,-203.1253125|92.1669375,-208.7073125|95.254,-206.1071875|93.9595,-207.5963125|94.8018125,-206.5678125|94.667,
-60.9305|1.05425,-8.004|0.0,-108.39075|1.4164375,-96.952375|1.0575,-113.0525|0.819375,-108.2750625|1.07775,-110.006125|1.004875,-101.8705|1.0420625,-102.7311875|1.130625,-195.5609375|89.43,-197.311875|91.0365,-196.5223125|90.17025,-193.563|87.9115,-199.6905|88.707875,-195.98|91.532375,-193.075|88.4518125,-195.25575|89.240625,-194.95525|89.9513125,-199.5438125|92.27325,-195.7791875|92.9519375,-192.9295|91.7725,-191.1955|89.3451875,-193.44025|90.86125,-192.181875|90.7285,-197.2906875|92.6335,-194.7150625|91.8993125,-196.1411875|93.7020625,-200.245|88.2056875,-202.0626875|88.4,-199.313125|86.9769375,-202.2070625|88.9896875,-205.0943125|87.5201875,-200.059625|88.1256875,-203.3466875|87.8220625,-202.3141875|86.356375,-202.6711875|88.760625,-194.946875|89.404,-198.9680625|91.025375,-195.0825625|88.262625,-193.18325|90.2856875,-197.42475|87.0521875,-198.088625|88.30325,-194.4180625|89.007875,-198.0345|89.2255,-196.5149375|88.20575,-193.7660625|89.5518125,-194.21025|89.6045,-192.5138125|89.9185625,-198.38275|89.2298125,-195.7896875|88.681625,-192.629375|89.801125,-191.281|88.9825625,-194.628875|90.1000625,-195.126625|91.408,-198.0928125|93.9966875,-200.6104375|92.52175,-192.0361875|93.8563125,-199.7764375|93.969375,-202.189875|92.7115,-203.8213125|95.1376875,-203.747875|95.793625,-201.26075|94.3425625,-201.6335|94.46725,-199.051375|90.7148125,-193.8263125|91.03075,-195.35|90.0359375,-192.75025|90.8083125,-194.1313125|90.3848125,-193.4648125|89.384125,-191.626875|89.81025,-193.5240625|91.894375,-193.6723125|90.0199375,-205.9266875|90.5945,-209.8704375|91.717,-210.183625|92.1471875,-205.7510625|91.78225,-206.988875|91.6333125,-207.053|92.9065625,-207.7925625|93.58925,-206.0634375|92.18925,-207.94425|91.6768125,
-90.3661875|0.632125,-92.56225|0.594875,-10.005|0.0,-101.8414375|0.4759375,-97.378375|0.6789375,-99.304375|0.6545625,-103.981875|0.748375,-94.5878125|0.5489375,-103.9735|0.561,-189.2398125|90.1988125,-190.1456875|93.1943125,-190.56525|90.584,-191.427625|91.754,-196.7135625|90.839875,-187.4186875|90.965875,-188.63975|91.006875,-190.201625|91.133875,-190.62275|91.1609375,-191.0443125|93.07875,-190.260125|95.3175,-191.8916875|95.3234375,-188.8434375|93.3585625,-192.049125|93.703125,-189.5385|93.957375,-187.61325|92.16325,-190.5149375|95.308,-193.1975625|95.8496875,-185.0824375|89.6574375,-186.2595625|90.0241875,-185.7328125|89.3028125,-188.1345|91.453125,-185.683375|90.4194375,-185.7329375|90.051125,-185.6781875|89.5671875,-179.3248125|81.6036875,-184.47875|88.9706875,-192.6208125|90.8099375,-196.984625|90.951,-195.53575|90.48525,-185.34125|90.8009375,-193.810125|90.00075,-194.6759375|91.537375,-194.78575|90.046125,-195.0585625|90.56375,-195.122875|90.7720625,-190.5225|91.2845,-191.1478125|93.77575,-190.728625|94.5788125,-193.960375|91.708625,-191.154|93.9196875,-187.5846875|91.160125,-192.68875|92.5166875,-191.0118125|92.621375,-191.555125|93.7570625,-192.8161875|99.944875,-195.00275|101.148125,-169.04575|86.1669375,-195.62775|102.1909375,-191.304625|99.06075,-190.1425625|98.270125,-193.022625|100.2410625,-190.954875|99.0995,-191.9941875|99.4461875,-195.9846875|93.461375,-185.9875625|91.981625,-189.7250625|94.123125,-192.0293125|94.41125,-190.8733125|92.9111875,-189.23525|92.9439375,-193.1263125|93.2313125,-188.2705625|91.6916875,-190.72375|93.722375,-204.4901875|93.4098125,-201.9613125|93.764875,-204.77125|93.38725,-200.1916875|94.353375,-200.6975|93.909875,-203.1263125|95.6659375,-203.610875|94.662125,-203.9981875|97.1690625,-206.5301875|96.206375,
-91.3373125|0.815625,-98.6184375|1.1695625,-104.9121875|1.4594375,-8.004|0.0,-96.6029375|0.9976875,-82.7915|1.0635625,-93.7376875|0.7905,-84.6765625|1.0765,-85.433625|0.955125,-190.9305|89.3733125,-191.4018125|92.6085,-190.8291875|91.8511875,-188.8518125|90.2775,-197.37525|90.2235625,-188.9598125|90.521875,-189.640375|89.90525,-186.9645|89.7166875,-187.8471875|88.8993125,-195.1011875|93.7874375,-188.276625|93.144,-190.5855|93.456125,-190.564375|94.188875,-193.061875|93.1926875,-185.9758125|91.2239375,-190.3533125|94.05875,-189.5453125|92.7333125,-190.9951875|93.20225,-200.906375|90.2245625,-202.1909375|89.232,-196.869125|89.2124375,-200.570375|88.922,-199.43925|89.322375,-197.175|88.755,-199.24025|88.9446875,-201.585375|89.1011875,-200.7268125|90.0903125,-195.4183125|90.8115625,-193.5754375|89.60125,-197.1025625|89.6445,-184.91475|90.3969375,-196.2614375|90.823125,-192.541375|89.57025,-196.533625|91.2480625,-191.5073125|89.103875,-192.938|90.0513125,-189.6673125|89.8051875,-190.1155|91.7625625,-189.5854375|92.096625,-194.8500625|90.605375,-191.5605|92.020875,-191.303|91.5645,-189.515875|89.75375,-190.3876875|90.8205625,-190.19975|92.7123125,-200.0310625|95.136125,-200.6604375|96.3505,-187.7166875|95.4438125,-200.9383125|97.586375,-200.183375|94.854875,-200.8719375|95.457875,-199.3360625|94.116625,-200.397125|96.860875,-195.0815625|95.3143125,-184.3236875|89.27475,-183.5709375|94.6385625,-188.6459375|96.5841875,-191.7295625|97.1221875,-187.5654375|93.982125,-189.8350625|95.35575,-188.5615625|95.0273125,-186.5181875|94.2325625,-189.8045625|96.7343125,-201.992875|92.8331875,-204.5365625|93.292125,-203.7721875|92.965,-201.36825|92.635125,-201.8528125|92.30425,-203.144|93.4975625,-203.898125|92.931625,-201.3191875|92.7683125,-203.4899375|92.0909375,
-87.5371875|1.0605,-88.92375|1.3945,-89.794125|1.4815625,-92.6713125|0.8666875,-9.0045|0.0,-69.6193125|1.191375,-76.587875|1.17575,-69.9009375|1.255125,-75.9215|1.434625,-181.73175|89.9829375,-177.6658125|90.408875,-180.855375|89.9174375,-181.773625|91.5501875,-174.7105|82.1571875,-179.26|92.2074375,-178.1171875|90.349125,-178.8999375|90.495375,-183.1189375|92.6556875,-191.99525|93.2473125,-186.541875|92.469,-189.2975625|93.8413125,-186.4916875|93.32375,-190.5878125|93.6859375,-189.8186875|92.7613125,-186.0843125|92.6546875,-189.4865625|93.8689375,-188.4656875|92.7966875,-198.1896875|88.728,-198.0266875|89.1083125,-196.55275|89.0180625,-195.8740625|87.906625,-199.088125|88.9639375,-196.47675|89.6506875,-194.81075|89.0465625,-195.9185|88.44525,-194.5781875|89.6118125,-192.215875|89.0639375,-194.3580625|89.114375,-193.1254375|88.2735,-185.8118125|91.7750625,-189.930125|88.1818125,-193.5780625|90.1119375,-193.3508125|89.3793125,-190.8245|89.663375,-191.5108125|88.3421875,-186.5914375|90.10925,-188.332125|91.2709375,-184.5265625|89.1870625,-195.1980625|91.7888125,-189.4780625|90.67875,-189.331125|92.263625,-187.3198125|90.6249375,-188.5508125|90.3475,-187.2615625|91.005125,-196.58675|94.95025,-196.3185625|96.002875,-182.2995625|93.936875,-196.151|94.7535,-196.647125|94.3099375,-195.9586875|93.01375,-197.6455625|96.0645,-197.6865625|94.9334375,-194.302125|94.8730625,-194.989|91.2805,-186.5619375|89.9069375,-186.5309375|90.83925,-188.8534375|92.4948125,-191.3885625|93.16725,-185.5738125|90.0858125,-188.6436875|91.2745,-187.3626875|91.7119375,-187.47625|90.6691875,-202.8086875|93.5345,-200.6825625|91.53625,-202.878|93.0499375,-199.8550625|93.695125,-198.05175|92.4208125,-203.639|93.568,-200.8523125|92.8495625,-202.5834375|93.3464375,-202.0889375|94.062375,
-77.10175|1.15325,-72.426125|1.2854375,-78.880875|1.3085,-74.2500625|1.0975,-77.0526875|0.872625,-8.004|0.0,-58.31825|1.2595625,-56.063125|1.4831875,-67.4860625|1.0061875,-187.6514375|90.27475,-186.8165625|88.7311875,-187.0644375|89.5068125,-187.8198125|89.69725,-193.528375|89.8228125,-186.1075625|90.547,-186.6273125|89.986375,-188.778|89.778,-187.0761875|89.9150625,-189.739125|93.327875,-185.621|92.6316875,-187.9425|93.7064375,-181.800125|90.5379375,-187.2765|92.2755,-183.8669375|92.105625,-185.345|93.827625,-187.1925|93.7065,-185.162625|92.348875,-195.1104375|87.7505625,-195.9528125|88.9490625,-192.94525|86.8180625,-194.542|87.574125,-198.3581875|89.720125,-193.479375|87.97275,-194.2215|90.2035625,-194.1105625|87.728375,-192.023375|87.918875,-190.279625|88.286,-189.425875|87.92175,-192.22525|89.506875,-180.412625|89.488,-191.8359375|90.234,-189.66375|88.7406875,-191.027875|89.5588125,-191.525375|90.0154375,-189.3330625|89.5055625,-174.045|89.100125,-173.5905|88.0734375,-173.740625|88.3956875,-174.6856875|86.890875,-175.4193125|89.7440625,-173.3476875|89.069625,-173.772875|89.5896875,-173.039125|88.3815625,-173.5273125|88.99925,-197.6616875|95.5625,-194.1958125|96.0591875,-182.80475|94.248625,-194.7335625|94.031375,-194.4191875|94.562375,-197.3013125|97.229375,-195.3725625|95.7320625,-193.348625|94.5751875,-191.990875|94.50775,-190.5181875|90.2780625,-184.450125|92.1500625,-185.3564375|90.7861875,-186.353125|90.2296875,-188.514|91.5621875,-187.3135625|92.2710625,-185.1310625|89.0651875,-184.24675|90.6210625,-188.16575|92.223875,-199.6440625|92.2973125,-201.6205625|94.1543125,-201.2356875|92.957125,-195.3363125|91.189375,-196.1281875|92.640625,-197.5958125|93.05625,-199.70175|93.7976875,-196.828|91.61925,-198.0140625|93.49925,
-63.92725|1.1653125,-64.2325625|1.1665,-65.4729375|1.2296875,-65.2715625|1.363375,-70.215625|1.2555625,-59.3865|0.867125,-10.005|0.0,-50.65025|1.24825,-59.5791875|1.49475,-187.36675|90.307875,-189.329375|89.9161875,-188.322875|89.38425,-187.032375|89.5399375,-194.689|89.563625,-186.26175|88.5706875,-185.918625|88.6886875,-186.9179375|89.6055,-185.0484375|89.3339375,-186.22|91.6406875,-184.78675|91.5306875,-183.6341875|91.313625,-188.43|93.5291875,-188.77075|90.8940625,-184.1449375|90.59575,-187.351125|92.275,-186.591125|90.379125,-187.0814375|92.4113125,-194.2900625|86.5666875,-195.7535625|87.2345,-192.6341875|88.063,-196.9089375|88.3990625,-195.052875|87.0500625,-194.0556875|88.15175,-194.278|87.230375,-194.2795|86.53625,-194.299625|87.949125,-190.6765|87.6795625,-190.4911875|88.19575,-192.69725|86.982375,-179.8896875|87.512625,-191.0548125|88.9734375,-188.379375|88.5511875,-190.2448125|88.648625,-186.5920625|88.321375,-190.3993125|88.939625,-187.11525|89.6175,-185.4656875|89.4799375,-184.5704375|89.387375,-191.9326875|89.8445625,-189.33975|90.3589375,-189.8210625|91.447125,-186.2320625|90.17025,-186.06825|89.72,-185.522875|90.1215,-194.8224375|93.346375,-193.47125|95.28575,-183.0105625|94.6158125,-193.6506875|93.2208125,-194.2029375|93.5636875,-196.74375|93.55325,-194.585|92.7384375,-193.5183125|93.8446875,-194.0504375|93.7435,-191.6736875|90.629375,-184.192375|91.42475,-183.7914375|89.1230625,-183.9165|89.317625,-185.7448125|90.7574375,-182.5560625|89.1075625,-185.7335625|89.5493125,-186.1395625|90.1410625,-186.959|91.014125,-198.3968125|91.137,-203.5950625|94.21975,-201.181375|89.9771875,-197.984|91.542625,-194.7911875|89.744625,-197.212625|90.789875,-198.9404375|91.4029375,-197.2676875|91.22575,-199.952|91.2839375,
-50.5284375|1.1370625,-46.954|0.793625,-52.3666875|1.2674375,-48.6|0.9389375,-52.5339375|0.9343125,-46.1525625|0.8580625,-48.2139375|1.0855625,-8.004|0.0,-45.5693125|1.0069375,-185.5948125|90.0375625,-184.957125|90.0805625,-184.4126875|89.8625,-184.34|89.9890625,-191.715375|89.4481875,-179.944625|89.540375,-181.7356875|89.1313125,-184.647875|89.4059375,-184.103875|89.0703125,-171.256|87.0695625,-174.4263125|90.672875,-171.8453125|90.41075,-173.9925625|91.5651875,-176.631|91.4661875,-172.7599375|89.75825,-172.1701875|90.3715625,-175.1591875|91.9793125,-170.9168125|89.0934375,-192.2599375|88.3438125,-193.590875|89.7569375,-186.485125|86.1489375,-191.9594375|88.9923125,-193.1441875|88.730625,-192.9074375|89.46425,-192.2704375|88.9606875,-191.150625|86.5679375,-190.9369375|88.2910625,-187.551875|88.6865,-188.517625|90.4265,-189.16725|89.2994375,-177.6775|90.20625,-188.433625|89.1366875,-187.9995|88.8519375,-186.728625|88.7359375,-185.312625|87.8394375,-187.755125|88.6405625,-185.4705|91.3110625,-182.2995|90.0490625,-182.5855|90.767125,-190.2825|91.4455,-184.537125|90.8715,-182.0915625|89.86,-181.806125|90.91075,-182.746125|89.341875,-180.7334375|89.6515,-193.35275|94.979875,-191.343|94.927625,-179.9779375|94.4724375,-192.053375|95.10675,-190.4958125|93.8524375,-194.040625|96.1809375,-193.83375|95.9061875,-191.7540625|94.1708125,-192.1746875|96.6924375,-188.636125|90.9055625,-181.94325|91.545125,-182.542125|91.821,-183.465375|91.3161875,-181.5331875|91.1806875,-182.68775|90.491625,-185.0795625|91.79775,-183.0113125|91.12175,-180.671125|90.445,-197.7866875|93.2073125,-196.8260625|91.9976875,-198.413125|93.37975,-192.94575|91.8215625,-195.6654375|94.100375,-195.4986875|92.0676875,-196.5759375|93.1626875,-195.499625|91.391875,-197.2220625|94.082,
-44.5615625|1.095,-42.092625|1.028375,-44.8575625|1.52125,-47.738|1.555625,-49.5706875|1.45975,-42.36925|1.2765,-43.3770625|1.299875,-39.620375|1.1255,-11.0055|0.0,-186.9145|92.3711875,-185.1575|90.7385,-185.6823125|91.62475,-185.3339375|91.4280625,-193.1615625|90.3925,-182.6225|90.416375,-184.74325|90.9036875,-183.658375|90.129375,-185.549875|88.8261875,-187.332|93.576625,-182.674875|93.4903125,-182.0071875|93.1811875,-185.1916875|93.8508125,-187.2605625|95.613625,-184.766875|93.61075,-187.8248125|94.41025,-185.263625|94.458625,-183.1405|92.0601875,-192.3880625|87.9093125,-196.329|91.0685,-191.222125|88.178125,-194.111875|88.0781875,-195.49725|90.2013125,-189.8193125|88.958,-190.31225|88.9678125,-192.4765|87.4839375,-191.0823125|90.429375,-189.2968125|89.5930625,-188.490125|89.9663125,-189.7736875|89.6854375,-174.0994375|88.8196875,-186.872|89.725625,-191.44725|90.3544375,-187.253|89.0534375,-183.6221875|86.891,-186.672375|89.6910625,-184.0834375|90.15775,-183.4033125|90.0719375,-182.6401875|90.194125,-188.956125|90.264625,-185.7715|92.08825,-181.86625|89.8935,-184.31325|93.1474375,-185.4305|91.718375,-184.2365625|92.13325,-192.231|96.467,-190.41075|95.41375,-179.13925|95.2815,-191.6875625|95.414375,-187.7525|93.53625,-191.960375|95.684125,-193.146375|95.923875,-192.787|95.315875,-191.983375|94.96625,-189.9026875|91.1124375,-183.5574375|91.799375,-180.4855625|90.598375,-184.1028125|91.841,-185.5069375|91.95825,-182.961375|92.30475,-185.387|92.2394375,-182.498125|91.545125,-183.425|91.34325,-196.3003125|95.682375,-198.322875|97.4115,-187.363875|87.8114375,-194.564375|98.0235625,-195.848625|97.17025,-197.585375|96.6798125,-195.5230625|97.112625,-193.3409375|94.8333125,-197.06675|97.899625,
-191.995375|85.551375,-190.99225|86.4890625,-189.68025|86.6474375,-191.2751875|85.5435625,-181.808375|85.5028125,-188.193375|85.412375,-189.5546875|85.57,-187.5543125|84.69275,-186.016375|85.42625,-11.0055|0.0,-101.168125|0.923875,-91.613125|1.0846875,-94.73475|1.0300625,-88.58775|0.9011875,-97.22425|1.06175,-107.7781875|1.04975,-102.7908125|1.1435625,-108.081|0.9623125,-184.6693125|94.7586875,-185.8704375|95.3506875,-178.162875|92.1618125,-184.1198125|94.935375,-182.3993125|93.7518125,-183.4295|93.978,-180.666|91.9525,-184.3623125|94.2545625,-185.0755625|94.72725,-194.5360625|89.2524375,-191.6268125|89.2141875,-194.2990625|89.0683125,-190.90625|89.8111875,-190.685875|88.8608125,-195.0274375|91.625125,-192.4676875|88.2584375,-193.1850625|88.46875,-192.7575|88.7844375,-188.245375|89.4705,-191.686875|89.970375,-187.9600625|88.7025625,-192.3051875|90.0265,-191.77175|89.61775,-192.689125|88.8888125,-182.078875|89.557,-187.8283125|89.70475,-188.1458125|89.6433125,-189.1350625|92.2014375,-188.7703125|90.9026875,-188.6236875|91.4009375,-195.713|93.022,-189.9279375|92.819,-187.3879375|91.4539375,-186.4576875|91.0881875,-189.622625|92.139625,-189.382125|91.6425,-197.8660625|95.84475,-193.4595|94.5455,-193.92325|95.510625,-185.09475|93.2869375,-192.2969375|95.5201875,-193.2288125|95.6865,-192.935125|93.3416875,-192.1029375|96.02675,-194.0825625|95.0335625,-181.3650625|92.2681875,-178.606875|94.035375,-176.7233125|89.4700625,-184.4305625|92.7485625,-187.2031875|94.7963125,-181.214875|91.47325,-181.1639375|92.270125,-184.5674375|92.6811875,-181.4811875|92.3604375,-201.476625|93.8968125,-201.91775|93.8955625,-202.15125|93.790625,-201.1471875|93.7833125,-206.4595|93.788625,-197.5155625|93.5948125,-199.94975|93.4153125,-201.5368125|94.197,-200.546875|93.9193125,
