-71.567|34.70025,-71.915125|34.17075,-71.905625|34.239875,-72.990625|34.825,-72.3045|34.577,-65.54575|35.0675,-65.3515|35.507375,-63.923625|34.949875,-64.542875|34.875125,-65.148|35.01,-10.005|0.0,-19.5215|2.542,-33.011875|4.978625,-20.729|2.491625,-24.091625|3.22125,-67.02975|36.536875,-66.526875|36.45125,-66.808125|36.785875,-66.165875|36.951875,-66.535125|36.521375,-63.93125|32.72575,-64.032875|33.145,-63.83175|32.9595,-63.92975|33.231,-63.395625|33.315875,
-70.77125|33.80825,-72.237125|33.605,-72.016125|33.81375,-72.238125|33.813625,-72.32975|33.82875,-65.8835|34.27025,-66.142875|34.898125,-63.51375|34.260875,-66.21075|34.5605,-66.4465|34.60525,-26.36625|4.39825,-7.0035|0.0,-40.522625|4.873625,-30.964375|3.310125,-34.063875|3.931875,-67.43475|35.92525,-67.00275|35.92425,-67.113|35.89325,-66.399625|35.9945,-67.183875|35.885,-66.258625|32.4015,-65.992375|32.01625,-66.44275|32.376,-66.8635|32.59225,-65.298|32.548125,
-68.73175|34.856125,-68.808625|34.663625,-68.98875|34.6565,-68.641375|34.569625,-69.420375|34.682375,-65.73175|34.7965,-65.84125|34.864375,-62.77825|34.19725,-65.38|34.911,-65.182|34.445875,-32.913875|3.135875,-31.509|3.12275,-13.0065|0.0,-32.466|3.0525,-34.028125|3.304125,-63.862375|37.14025,-64.75125|37.332625,-64.54475|37.101625,-59.623125|34.38375,-63.781125|36.697,-65.81175|32.4495,-66.39625|32.7885,-66.213125|32.697,-66.599125|32.76325,-64.776125|32.496625,
-71.541375|33.966125,-71.3125|33.30775,-71.8395|33.551375,-72.37375|33.796875,-71.9975|34.1005,-66.2285|34.083875,-66.075875|34.506375,-63.383125|34.2135,-66.125375|34.167,-66.736375|34.09425,-37.723125|4.91625,-34.599375|4.44825,-41.50625|5.141375,-8.004|0.0,-35.463375|4.605125,-66.750875|35.924875,-66.91275|35.762625,-67.2495|35.790375,-65.938375|35.79225,-67.615125|36.2285,-66.66875|32.0145,-66.12275|31.921625,-66.68175|32.157375,-66.904625|31.99375,-65.091125|31.993125,
-70.809125|33.7955,-71.278625|33.501125,-71.354875|33.2535,-70.90575|33.350125,-71.220625|33.270375,-63.33025|35.1515,-63.522375|35.323375,-62.392375|35.57875,-63.8665|35.479375,-64.188|35.237125,-33.910875|3.620625,-31.8625|3.701,-38.33175|3.6705,-33.079125|3.6675,-7.0035|0.0,-67.0875|36.09825,-67.645625|36.195,-67.44925|36.100375,-65.680375|36.211125,-66.270125|35.927125,-66.043625|32.060625,-66.24875|31.812125,-66.531125|32.484125,-66.6755|31.9525,-65.147875|32.251875,
-69.401375|32.681875,-72.176375|32.795,-72.355875|32.749,-72.125125|32.703375,-72.716375|32.785,-65.7825|33.896875,-66.170625|33.61,-65.991625|33.480875,-65.39925|33.70375,-63.248875|33.64125,-65.454|31.280125,-64.965875|31.2925,-63.0095|31.10125,-64.87025|31.279375,-63.891875|30.77375,-11.0055|0.0,-35.51975|4.12275,-35.173625|4.00625,-32.956875|3.86225,-36.849125|3.98025,-68.31925|31.38675,-67.285625|30.973875,-63.72975|31.069375,-67.018125|31.446,-66.795625|31.412,
-52.1138125|22.8201875,-63.1916875|30.5930625,-63.2110625|30.6879375,-63.5065|30.776125,-62.125|29.916625,-64.5991875|33.9658125,-64.39275|33.9045625,-63.87075|33.7743125,-63.8715625|33.6318125,-62.5065625|33.7973125,-62.50875|30.6943125,-62.4259375|30.6269375,-61.50875|31.0213125,-62.2365625|30.67725,-61.9775|30.6303125,-20.5511875|2.6964375,-8.004|0.0,-17.8726875|1.9484375,-18.0864375|2.090375,-22.1136875|3.0436875,-65.202125|31.5291875,-65.1946875|30.763625,-63.0271875|30.9255625,-65.034625|31.2426875,-64.768125|31.1890625,
-69.4264375|33.06075,-72.0080625|33.1969375,-71.8115625|33.2926875,-72.0955|33.4753125,-72.0240625|33.4686875,-59.846875|33.01325,-60.6055|33.354,-59.4995625|33.07125,-60.0761875|33.013875,-48.2088125|25.1964375,-64.6211875|31.7659375,-64.2220625|31.4289375,-62.649125|31.284625,-64.1640625|31.4073125,-64.0693125|31.501875,-34.687875|3.56725,-24.3825|3.1350625,-8.004|0.0,-34.3045625|3.269875,-34.236125|3.9035,-66.5851875|31.041125,-66.1781875|30.955875,-63.5360625|31.246375,-65.5924375|30.895125,-65.7204375|31.1184375,
-68.4419375|32.2694375,-71.1365|32.0791875,-71.2014375|32.307375,-70.762875|32.35175,-71.5273125|32.53775,-65.9535|33.605625,-64.782375|33.56075,-65.146125|33.477125,-65.070375|33.8235,-63.167125|33.92975,-62.3843125|32.2179375,-62.1054375|31.9731875,-50.10125|24.048,-61.683625|31.9221875,-61.6133125|31.7295,-32.9525|2.4458125,-35.3520625|2.5150625,-33.111125|2.4159375,-8.004|0.0,-34.774125|2.8220625,-67.386875|31.5804375,-66.6455625|31.022125,-63.9688125|31.5503125,-66.31925|31.4495,-66.8546875|31.5405625,
-70.1000625|33.29275,-72.2995625|33.0845625,-72.1871875|32.9599375,-72.0213125|33.1146875,-71.9685625|33.19625,-66.108875|34.5345,-65.55025|34.148375,-65.693875|34.281125,-65.507125|34.1045,-63.3035|33.956875,-64.5361875|31.5629375,-64.98275|31.55475,-63.345|31.826,-64.3823125|31.5760625,-64.5968125|31.6154375,-35.543875|4.4914375,-34.7615625|3.8373125,-34.3438125|4.144625,-33.2533125|3.8204375,-12.006|0.0,-64.5916875|32.230375,-64.425|32.25575,-49.16225|23.1245625,-64.1946875|32.322875,-64.0025|32.109625,
