-68.224125|34.5808125,-67.1444375|34.3568125,-68.266|34.2249375,-68.7048125|34.2388125,-68.444875|34.27525,-63.9090625|30.991625,-63.927875|31.2451875,-64.2355|31.228125,-64.1266875|31.4233125,-62.217625|30.9981875,-8.004|0.0,-22.0529375|2.4963125,-23.7205|2.4326875,-25.198625|3.1614375,-25.5345625|2.860125,-67.281|33.437,-65.9101875|33.2845625,-63.9071875|31.619875,-67.182625|33.54875,-66.5959375|32.9741875,-67.1779375|34.7471875,-68.243125|34.20975,-69.1758125|34.728125,-68.4511875|34.4626875,-67.925375|34.3845625,
-68.4265625|34.0179375,-67.604|34.0765625,-69.526|33.8635625,-70.1885|34.2765,-69.694|34.20325,-63.9984375|30.5511875,-64.3535|30.9075,-64.8186875|31.0919375,-63.5855625|30.2288125,-62.0486875|30.421375,-26.5355|2.6905,-11.0055|0.0,-36.52575|2.894125,-34.6581875|3.052,-36.9685625|2.991625,-68.7274375|32.15175,-69.1518125|32.688125,-69.1990625|32.60775,-69.553875|32.4391875,-69.7539375|32.3895,-66.7414375|33.6324375,-68.7343125|34.1751875,-68.4393125|33.7299375,-69.9089375|34.190875,-68.1400625|34.159625,
-68.4640625|34.31825,-67.409375|33.832,-69.368375|33.6678125,-69.48575|33.818125,-69.5858125|34.1245,-61.7445|31.3329375,-61.56175|31.478625,-62.027375|31.6709375,-61.257125|31.597,-60.4673125|31.6055625,-36.6656875|3.0851875,-35.036375|3.1711875,-8.004|0.0,-35.5830625|3.09525,-36.186375|3.442375,-69.4606875|32.2018125,-68.7956875|32.3475,-68.5166875|32.455375,-70.1845625|32.24625,-69.3474375|32.339375,-67.3566875|33.9633125,-68.1274375|33.788625,-68.4669375|34.1885625,-69.3588125|34.1671875,-68.5348125|34.212375,
-66.0439375|34.8814375,-65.8450625|35.0394375,-67.243125|34.8734375,-67.5511875|35.079,-66.744|34.8315,-64.617|31.1454375,-63.8856875|30.646625,-63.4965|30.45175,-63.9513125|30.9030625,-62.7756875|30.759,-36.1004375|3.1283125,-33.4325625|3.2309375,-34.9836875|3.1423125,-8.004|0.0,-33.395375|3.408,-70.2358125|32.8683125,-68.4315625|32.5126875,-68.464625|32.2261875,-69.7146875|32.0878125,-70.3048125|32.486125,-66.997625|34.0395625,-67.995375|33.9103125,-67.431|33.833,-68.8975625|33.92725,-67.749125|33.8960625,
-68.6585625|34.135625,-66.880375|33.776375,-68.650625|33.787125,-68.74025|33.56325,-69.632625|34.099875,-64.3185|30.883875,-64.2243125|30.444375,-64.087625|30.7045,-63.6873125|30.5685,-62.096|30.74725,-34.4215625|3.2055,-34.49475|3.2995,-33.484125|3.075625,-32.721625|3.129,-9.0045|0.0,-69.7314375|32.302625,-68.109125|32.17975,-68.32625|32.334875,-69.549|32.30725,-70.0316875|32.234375,-65.36|34.76425,-66.116375|34.914875,-65.5165625|34.543,-66.168125|34.70525,-65.987875|35.122375,
-68.75325|33.591125,-69.781|33.447625,-68.946875|33.075875,-69.462625|33.57675,-68.933375|33.13025,-61.708375|31.174,-60.705125|30.501625,-61.605125|31.298625,-60.13475|31.240375,-61.324875|31.146375,-61.49925|28.484375,-62.971125|28.421625,-63.447375|28.78975,-63.7335|28.88325,-63.384375|28.707375,-13.0065|0.0,-37.532375|3.111625,-38.70975|3.134375,-34.860625|3.070625,-36.0315|3.09525,-69.547125|33.093875,-69.232125|33.05575,-69.39625|33.507625,-65.78825|33.6245,-69.06775|33.221875,
-67.635625|33.3731875,-67.8755|32.9045625,-67.6078125|32.8885625,-68.087375|33.2818125,-67.449125|33.073625,-63.1059375|30.530625,-63.2425625|30.643375,-62.669875|30.3803125,-62.0550625|30.4533125,-63.19275|30.4719375,-61.3616875|28.8903125,-62.4583125|28.4731875,-62.7454375|28.9215,-62.5439375|28.7314375,-62.6626875|28.67375,-24.63475|2.59825,-9.0045|0.0,-22.9711875|2.434625,-20.3503125|2.1811875,-19.442125|1.455625,-64.0970625|33.316625,-64.028125|33.2334375,-63.6514375|33.08775,-51.1549375|24.4290625,-62.8929375|33.0985,
-63.1106875|33.149875,-63.756375|33.3594375,-62.7488125|32.9833125,-60.169375|30.4951875,-62.5384375|33.237125,-63.066375|30.3570625,-62.88575|30.313625,-63.802625|30.55525,-61.05525|30.5316875,-63.8229375|30.63825,-48.499875|21.533375,-59.271375|29.0495625,-59.0231875|28.6546875,-59.5433125|29.096625,-59.64825|28.9451875,-38.72775|2.419,-21.5575625|1.7645625,-11.0055|0.0,-35.141125|2.124125,-33.3686875|1.75525,-67.937875|33.811125,-68.018125|33.495625,-68.199375|33.8248125,-65.886625|33.717125,-67.9055625|33.8614375,
-69.738625|33.5331875,-69.88|33.1995,-69.42575|33.227125,-70.0170625|33.5921875,-69.30275|33.46975,-63.472375|30.029625,-65.11775|30.406375,-63.656|29.76025,-61.871125|29.9955,-64.1325|30.169375,-61.3731875|28.564625,-63.0886875|28.776875,-63.2414375|28.2238125,-63.4586875|28.5863125,-63.5724375|28.5575,-39.1909375|2.7323125,-40.059125|2.185125,-39.3983125|2.439625,-9.0045|0.0,-34.4403125|2.4585,-70.456|33.6055625,-69.504125|33.356875,-70.16425|33.4406875,-66.1804375|32.928875,-68.6895625|33.333625,
-69.267875|33.404375,-69.714|33.2666875,-69.862875|33.3395625,-69.7770625|33.35875,-68.9546875|33.2185,-64.444625|30.234375,-63.833125|30.142,-64.323|30.179875,-62.31625|30.176125,-64.264|30.01775,-61.4519375|28.3238125,-63.628625|28.5215625,-63.333|28.55175,-63.9815625|28.6485625,-64.0108125|28.59525,-38.43775|3.4141875,-38.142125|2.92175,-38.928875|3.0145625,-36.079375|3.007875,-8.004|0.0,-69.322875|32.649625,-69.0420625|33.0268125,-69.6485625|33.3610625,-65.6846875|33.0899375,-68.4794375|33.186125,
-68.8768125|33.708625,-68.6|33.6383125,-68.8195625|33.7895625,-67.508375|34.076,-68.327375|33.441625,-63.0425625|30.5885,-63.063875|30.3735625,-63.1578125|30.4693125,-62.783375|30.3165625,-61.596875|30.2914375,-60.879625|29.4825,-61.1725|29.55925,-60.503875|29.3379375,-60.3283125|29.2003125,-48.4459375|21.4305,-67.684625|32.3350625,-67.4410625|31.78225,-67.7613125|31.9743125,-68.331375|32.42475,-68.294|32.2090625,-10.005|0.0,-22.1320625|2.193125,-22.3400625|2.426125,-32.928625|3.168625,-19.8315|1.814875,
-69.724375|33.3598125,-69.757375|32.7891875,-70.5489375|33.0554375,-67.2381875|33.022375,-69.58475|33.462375,-63.933|30.0121875,-63.169|29.756625,-63.5858125|30.0275,-63.1805|30.06425,-62.2441875|30.104,-63.9933125|28.5495,-63.896375|28.735125,-63.22925|28.614125,-64.0049375|29.049,-62.4514375|28.57,-68.0406875|31.884625,-67.6525|31.430375,-68.58175|31.821125,-67.855625|31.505,-68.43175|32.036875,-22.999375|2.4974375,-10.005|0.0,-38.186125|2.686,-43.823375|2.8925625,-38.12725|2.626375,
-69.7703125|33.0475625,-69.954875|33.2085625,-69.8395|33.2521875,-67.23025|32.978875,-68.2649375|33.0056875,-63.4135625|29.5344375,-63.5444375|29.986375,-63.564875|29.943875,-63.5598125|29.766375,-62.3219375|29.9505,-63.197875|28.393,-63.9445625|28.533875,-63.5145|28.64075,-63.051125|28.328375,-61.8156875|28.342375,-68.2508125|31.49825,-67.948125|31.226,-67.818375|31.3415,-67.8074375|31.8290625,-67.858625|31.318875,-38.080125|2.6891875,-38.22475|2.630375,-10.005|0.0,-41.5581875|3.096875,-38.093375|2.7540625,
-66.507375|34.520625,-66.4336875|34.289625,-66.4341875|34.2055625,-65.010875|34.70025,-66.3445625|34.4206875,-63.1249375|30.1169375,-63.0055625|30.4538125,-62.8753125|30.030375,-62.703875|30.378625,-60.8795625|30.0321875,-63.068125|28.986125,-63.23225|28.730375,-62.77325|28.548,-62.80625|28.318875,-60.31175|28.329,-64.6748125|32.60925,-62.6965|30.640625,-64.959875|32.54625,-65.0724375|32.615625,-64.5885|32.356125,-35.3891875|1.746,-34.7351875|1.799,-34.8671875|1.7799375,-12.006|0.0,-35.2451875|1.7814375,
-69.3984375|33.536375,-69.190375|33.0775625,-69.3053125|33.6485,-66.7679375|33.0533125,-68.279875|33.1813125,-57.8674375|29.596625,-58.3650625|29.73,-58.3974375|29.8095625,-58.322625|29.8641875,-57.1421875|29.7048125,-63.733875|28.64375,-63.581875|28.93325,-63.64725|29.118,-63.036375|28.751,-61.3305|28.882375,-67.5610625|31.4830625,-67.96575|31.8695625,-67.614875|31.8078125,-67.8384375|31.9868125,-68.5670625|32.0868125,-36.06325|4.1071875,-37.960125|4.2105625,-37.71575|4.12,-40.8588125|4.1384375,-8.004|0.0,
