-9.009|0.0,-16.541|3.545,-16.2415|3.71225,-32.785125|18.086625,-32.35325|18.1835,-20.766|10.373375,-29.3185|16.7655,-29.5855|17.11875,-29.78675|16.81925,
-15.2045|2.9495,-12.012|0.0,-24.38275|4.09125,-34.7995|18.608,-34.39|18.55275,-33.93275|18.6215,-29.69575|16.522,-30.725|17.104,-30.6605|16.95125,
-24.23125|3.88025,-24.41325|4.005,-11.011|0.0,-35.097625|18.374375,-35.036875|18.740625,-34.141375|18.527875,-16.6065|7.959375,-27.5055|16.05475,-27.161625|15.45275,
-35.543|19.11075,-35.51|19.476625,-35.55475|19.40825,-12.012|0.0,-16.0585|3.95525,-17.57575|4.195375,-30.24|17.062,-29.637375|17.202875,-30.1885|17.221,
-35.4075|19.018375,-36.211875|19.464625,-36.19075|19.5615,-16.81425|4.0245,-10.01|0.0,-25.292875|5.417875,-28.615125|16.501125,-18.535375|10.735875,-28.6475|16.649,
-33.9355|19.26225,-34.23875|19.10275,-34.211|19.11525,-24.470625|4.962875,-24.27425|4.864625,-10.01|0.0,-31.19175|17.13425,-30.03525|17.14175,-31.186|17.228,
-34.69875|19.45925,-34.129625|19.220625,-34.011625|19.208875,-35.225|19.50625,-34.947375|19.396125,-34.851|19.30925,-7.007|0.0,-15.8305|5.49175,-13.705875|3.619375,
-35.702375|19.50625,-35.5295|19.63725,-35.5525|19.543625,-33.919625|18.90975,-33.03325|18.635875,-33.958|18.845,-13.96375|2.909625,-10.01|0.0,-20.91|4.506,
-36.16025|19.56175,-36.23525|19.5135,-35.792875|19.66325,-35.520375|19.123,-34.7455|18.8185,-35.28125|19.217,-20.44275|4.66375,-21.18875|5.70425,-10.01|0.0,
