-8.008|0.0,-56.58375|1.231125,-53.14975|1.13275,-44.36875|0.84675,-53.830875|0.520625,-50.57925|0.81375,-56.9675|0.82575,-46.93675|0.973375,-49.883625|0.830625,-206.295375|87.741125,-204.95025|89.326,-202.459875|88.175,-203.775875|89.909375,-204.328125|87.896875,-202.5065|87.97975,-202.795375|88.433125,-196.1105|87.62275,-203.394|88.854,-192.361625|85.030625,-198.248125|86.969875,-197.124125|86.214375,-194.600625|86.378,-193.642625|86.690125,-195.547625|85.98925,-194.531375|85.790875,-197.20175|86.94925,-193.542125|83.297375,-197.42575|89.726625,-195.776625|90.958375,-196.657875|89.40475,-199.733|91.68025,-203.335875|93.081875,-206.9905|92.6465,-198.986|90.84675,-197.371|91.137,-199.007125|90.0365,-192.967|85.8055,-195.26675|88.366125,-190.59975|84.69025,-193.5685|87.49075,-187.579625|84.918,-187.7005|85.666125,-193.784875|87.04675,-190.69675|81.7845,-189.10825|86.20925,-193.15625|86.500125,-191.86275|84.64,-194.268125|84.193875,-200.646375|85.1465,-192.571875|85.08825,-189.798|82.721375,-193.023625|85.254875,-190.66725|82.755375,-193.747625|86.089375,-203.014875|87.7945,-197.876|85.96075,-193.546125|85.03725,-198.574375|84.396125,-201.642625|86.2215,-205.047875|87.134625,-201.3385|85.4185,-199.36925|85.215875,-200.78925|87.1445,-189.586125|85.152375,-194.105|86.721125,-193.07375|83.740875,-195.89375|89.095,-188.1275|83.8495,-189.082875|86.84625,-192.152|84.8395,-190.36125|84.539875,-197.24825|88.071625,-190.583625|86.172875,-190.543625|85.339125,-190.46075|82.41475,-194.962375|85.193375,-191.4185|84.370125,-191.900875|85.363375,-191.3645|82.2615,-190.651625|84.514,-191.44325|84.367875,
-50.51025|0.921,-13.013|0.0,-89.210375|1.037625,-84.185625|0.94475,-93.466625|1.208,-82.198625|1.19025,-78.996375|1.089625,-81.997125|1.115875,-94.748875|1.247375,-191.1555|91.192625,-188.604125|88.712125,-187.884875|87.934625,-190.89675|91.182625,-189.737875|90.64625,-189.868625|90.591625,-190.13775|91.951,-182.259625|90.457125,-179.179|79.47425,-186.63225|86.104125,-194.36075|85.66925,-192.738125|87.147375,-189.322|85.656125,-195.759|89.682125,-196.31625|87.468875,-191.192875|87.955375,-190.290125|86.904875,-192.793625|87.811875,-195.930875|94.435375,-195.211875|93.4025,-190.203125|90.45475,-193.50475|91.0235,-197.955125|94.1865,-201.4375|92.742,-190.233125|90.821125,-194.884625|93.1395,-189.3775|91.795875,-186.24425|88.562,-188.212|86.139125,-187.675125|88.508375,-186.022625|88.580625,-188.55975|88.722125,-188.243875|89.97175,-190.345375|89.85725,-188.916375|86.61575,-186.78425|89.932,-185.192|86.325625,-185.0305|86.61775,-188.210625|87.328875,-192.193125|86.535,-193.008125|88.7985,-185.901625|85.273875,-184.268125|85.638375,-190.258125|85.82025,-191.2675|87.410625,-200.324125|86.761875,-198.14925|87.429125,-186.6905|86.3285,-197.397125|87.352375,-197.58775|86.1245,-203.3575|89.044375,-199.288625|86.69175,-200.839625|88.0895,-200.52275|89.412625,-177.742875|87.301375,-178.105125|87.137375,-176.815|86.15375,-179.466125|86.57,-176.375125|85.6955,-183.481875|89.77475,-176.180125|86.211,-177.316|88.282875,-173.42875|78.855875,-186.89375|85.019625,-191.923125|88.753875,-188.993125|86.073875,-188.8215|87.523125,-194.78775|89.386,-188.7695|86.829625,-187.6975|87.66475,-186.52875|86.195,-186.827875|86.6415,
-89.392375|1.055,-84.554125|0.849625,-12.012|0.0,-74.47475|1.153,-81.915125|1.156,-82.003875|0.755125,-83.85125|0.6445,-79.655|1.102,-85.09225|0.688375,-203.594375|90.958,-198.41325|91.035375,-200.396375|90.74975,-200.112875|91.01075,-204.172875|94.200125,-203.052125|91.735625,-204.373625|90.894125,-191.78625|89.99625,-201.498375|88.948125,-188.609375|87.507875,-193.71625|87.193875,-194.694125|87.761,-195.156625|88.458625,-191.891875|87.113875,-188.864875|85.14825,-192.974625|89.7485,-190.550625|86.9455,-189.622125|88.611875,-191.417|96.956125,-189.58|96.03575,-187.05775|94.409,-190.193875|96.366375,-187.585375|94.589875,-190.14575|90.070875,-187.383875|93.3115,-189.650875|95.851375,-187.692|96.48,-189.095875|90.54475,-187.7795|88.05125,-189.643375|90.503375,-185.880125|88.91025,-188.417125|87.6965,-185.47425|87.37325,-183.812875|87.2945,-194.0495|90.192125,-187.8495|90.82175,-185.088625|86.583625,-186.477|87.458125,-188.89625|87.475375,-195.00525|88.60575,-189.79925|88.795625,-189.311375|87.968625,-190.709125|87.976125,-187.342125|87.76425,-185.445|86.88125,-202.43625|95.31675,-195.14325|91.35525,-176.15975|78.096875,-193.895375|91.079375,-197.09475|91.742875,-194.4835|90.607125,-195.1625|90.56875,-191.84125|92.520375,-196.42875|90.44375,-186.882625|89.140875,-186.498125|88.11375,-189.7125|88.417875,-188.618125|88.36625,-189.820875|89.721125,-189.537875|88.6365,-189.347875|88.160875,-190.23375|88.033125,-195.90575|89.87425,-188.948625|86.2115,-190.903125|87.438875,-189.414|87.618875,-189.274375|86.601,-186.125125|86.1725,-188.874875|86.98875,-190.448875|88.75625,-188.819125|87.852125,-191.121875|87.8195,
-95.63325|1.12125,-88.10425|1.39625,-81.785|1.23,-7.007|0.0,-73.5005|1.41175,-74.114875|1.524,-77.16975|0.952125,-61.985625|1.097875,-71.941625|1.02025,-197.312625|86.319125,-202.05225|87.804125,-201.54975|87.95525,-200.492|90.055375,-194.9665|86.92325,-198.915|88.959375,-201.611375|87.341,-192.53125|90.82725,-201.01825|88.884,-179.833375|86.675,-170.125|75.686375,-182.5155|87.465,-182.987|87.82375,-183.3445|85.889625,-181.426375|87.4805,-177.755875|85.633375,-183.649375|88.0735,-181.580875|87.3355,-192.160125|91.728,-190.8545|93.267375,-188.953|90.353625,-196.049125|91.606,-192.785875|92.62125,-198.63625|90.71025,-189.06625|90.308625,-194.038625|93.196625,-191.399125|90.111625,-182.693375|85.30125,-183.876375|86.549625,-184.85425|86.174625,-190.95625|89.2205,-185.484625|87.366875,-182.248|87.789625,-181.596125|86.937875,-191.374|88.63025,-184.919|87.396625,-187.4365|87.6235,-185.41075|87.5185,-188.863375|85.88025,-188.848625|85.648125,-186.42775|86.038375,-187.117|87.554375,-187.610625|87.22025,-187.613|85.707,-186.81575|87.163625,-196.57725|83.321875,-200.013125|86.629125,-187.504875|84.9095,-196.185125|85.33275,-200.0675|85.465875,-199.735375|86.08925,-198.35975|88.073625,-196.782125|86.131375,-196.376625|85.9285,-181.78175|87.124125,-187.933|85.1725,-188.206|87.496875,-188.048375|87.523375,-188.455375|87.62225,-186.317625|86.54475,-187.2895|85.481875,-187.6155|86.870875,-192.05925|86.120625,-185.8745|85.368125,-188.5605|88.246625,-185.473125|86.5935,-183.487375|84.105,-189.072875|87.687,-182.581125|83.502,-189.719125|88.18275,-189.939|87.5395,-187.752125|85.564,
-90.110625|1.438,-87.402125|0.99975,-77.736375|1.858875,-75.1195|1.33775,-12.012|0.0,-61.69775|1.140625,-69.67475|1.717125,-58.2725|1.240375,-62.048125|1.314625,-201.914625|87.644625,-203.133375|88.301125,-203.61475|87.962625,-198.87175|85.766375,-201.346875|88.69775,-198.99575|87.04075,-199.132625|86.4915,-193.442125|87.864875,-203.861875|87.707125,-183.062625|84.815125,-195.08625|85.466875,-192.641125|87.065875,-192.325|85.120875,-194.65625|86.35625,-191.22975|83.351625,-187.947125|83.71675,-190.544875|85.073625,-188.57875|85.297375,-191.978625|90.275,-191.196875|90.270875,-187.102875|88.347625,-189.495625|88.145,-190.730375|89.97125,-201.566|89.023375,-193.5355|90.928,-192.164125|90.452625,-190.010375|91.864625,-189.828875|87.079625,-187.390125|86.43425,-185.94525|86.91025,-183.837875|87.1685,-186.1235|87.583,-183.599|86.34425,-183.610875|85.73825,-189.5515|84.520875,-183.023625|86.58275,-181.134125|83.32975,-184.098875|85.6885,-186.220375|84.138,-190.584|83.7145,-185.884|83.798375,-187.0805|85.039125,-186.527|83.66975,-183.765625|84.273625,-183.8305|83.032625,-197.4765|85.803125,-199.122875|85.759375,-188.849|85.9435,-197.847375|87.374125,-199.770375|86.284125,-200.23075|84.93025,-194.931125|83.117,-193.6225|84.873375,-198.670375|84.76575,-183.309375|84.422375,-182.3725|81.6485,-187.6585|85.31775,-187.477875|85.48525,-189.12875|86.805375,-184.940375|86.206875,-188.282|85.607375,-186.7435|85.630375,-194.266875|86.0285,-184.381125|83.304625,-187.605375|84.306875,-183.4|82.178,-185.350875|86.181,-186.107625|85.06925,-185.144875|84.787625,-186.79975|84.5245,-186.968625|85.75525,-187.62975|85.237125,
-70.44525|0.974875,-66.064875|0.726,-65.006375|1.01725,-57.4455|0.982125,-56.182625|0.822375,-7.007|0.0,-53.682125|0.761375,-42.04425|0.716875,-47.148625|0.8235,-196.82275|88.903,-199.517|89.062625,-196.33675|89.906625,-198.193375|90.386875,-196.644375|88.739875,-197.832375|88.07725,-197.24775|87.89175,-187.2735|87.782875,-199.55975|88.05725,-184.871875|87.002,-191.235125|86.87875,-189.538875|85.333,-190.126|86.9995,-193.02225|86.970375,-189.22925|87.711625,-188.68525|88.35775,-186.512375|86.18425,-190.262625|87.133625,-188.022125|91.82775,-186.094875|89.651125,-185.643625|89.41375,-191.017375|91.967125,-186.3625|90.495625,-198.858125|92.053125,-192.06575|93.05425,-191.359875|92.662375,-185.53125|89.863875,-182.695125|86.8865,-179.52075|85.626,-182.606375|88.418875,-182.43075|88.41675,-186.40975|88.0635,-184.927875|89.746,-181.43325|86.653875,-189.52975|88.0755,-181.4885|87.420375,-183.27025|85.823375,-184.023125|86.07175,-185.64|88.29,-185.458|84.218875,-184.6725|88.08025,-185.2425|86.28475,-184.334|86.186625,-185.664|87.073,-180.43625|86.656125,-199.390125|86.887625,-196.476125|86.572375,-185.935|84.677875,-194.71475|86.099375,-199.348625|88.60175,-195.273875|86.21975,-193.870875|85.486125,-200.179375|87.983125,-195.92275|86.7825,-181.895875|85.741,-184.110125|86.8175,-183.513625|85.75625,-180.830625|83.863125,-183.3675|85.21125,-185.315|86.4845,-184.825125|86.58875,-184.687625|87.600625,-190.266375|86.117125,-181.891|88.482625,-181.9235|88.1255,-174.89075|79.89125,-178.362|88.005375,-179.13025|88.103,-183.065625|89.12675,-181.837125|89.296,-180.564375|86.381375,-182.406375|87.938875,
-58.132875|1.370375,-61.8375|1.45775,-57.695125|1.5885,-45.09925|1.333375,-52.469375|1.668375,-50.130125|1.308875,-9.009|0.0,-39.0515|1.4925,-41.053625|1.37325,-195.028625|88.3985,-196.56675|86.69175,-191.1825|86.684375,-195.749125|88.8295,-193.85275|87.298125,-191.761|86.899375,-194.193125|88.3455,-189.0745|88.288375,-200.5065|89.27975,-185.235125|88.5835,-190.91175|87.586,-191.819375|87.826875,-187.12825|86.926,-188.87925|83.902125,-191.685125|86.16375,-189.71475|88.58525,-182.966625|84.317375,-189.552|88.090375,-187.452375|90.4945,-189.294875|93.135625,-190.0725|93.759875,-190.232875|92.7625,-190.280375|92.069625,-194.557625|90.965875,-184.500875|90.46775,-193.05925|93.267125,-189.975|91.665625,-178.521625|89.2695,-175.489375|86.872,-172.39675|86.83675,-173.2605|86.739625,-179.115875|89.8845,-172.34225|85.58025,-175.648625|87.053125,-169.256875|80.12275,-172.9135|87.2025,-182.26925|86.551,-183.038375|86.96075,-181.255875|86.333,-189.201875|86.544,-183.811125|86.669125,-181.498375|86.99625,-178.321875|82.4325,-182.903|84.527375,-181.342|85.55125,-195.90925|85.9055,-194.336|86.447375,-180.202125|84.758625,-195.401875|88.69125,-195.785875|86.684375,-198.151125|89.30675,-194.655125|84.8035,-193.202125|86.171,-190.932125|86.003375,-179.653875|85.828875,-182.231125|85.7165,-182.649375|86.267625,-185.3215|87.802375,-181.079625|84.7315,-181.050125|85.25875,-180.004125|86.057875,-181.26025|84.855875,-192.229625|87.0195,-183.08675|83.4555,-184.680375|84.8055,-181.64925|85.134375,-184.295125|85.74125,-184.81375|85.962125,-183.302625|85.376,-187.661|89.058875,-184.84875|84.72975,-184.456|86.9035,
-48.406125|0.50725,-49.514|0.524125,-45.812125|0.668875,-36.740625|0.63425,-40.264375|0.579375,-40.333625|0.54425,-47.19425|0.5235,-8.008|0.0,-30.909|0.611625,-196.005375|88.580125,-195.78675|87.64475,-194.62525|89.995375,-191.661875|86.776,-198.923625|89.599375,-193.2485|88.208375,-195.902125|87.8615,-187.4505|89.09225,-196.012375|88.444125,-180.287|86.1985,-189.531125|85.744625,-191.52375|87.659875,-188.04125|86.995,-189.834625|84.212,-188.31275|87.3695,-183.754625|85.400125,-185.29075|87.238,-188.388375|85.642375,-184.4|90.16825,-184.541625|91.194125,-186.145125|93.5895,-187.445|92.392125,-186.262|90.71825,-195.665125|92.876125,-183.145|91.781,-184.104125|92.200375,-187.25775|91.39025,-182.962875|87.41675,-178.718875|85.508625,-181.8265|87.945125,-181.62175|86.631375,-184.161125|89.14475,-173.364625|84.736125,-178.311125|86.124875,-186.362125|87.185375,-176.1095|86.093375,-181.284375|87.565875,-184.101125|88.345875,-182.746875|88.50675,-182.166875|86.388375,-180.58225|85.933375,-182.662|87.47675,-177.39525|85.862375,-183.91525|87.9345,-179.365875|87.51075,-197.475|85.72375,-198.288875|88.996375,-184.255|87.492625,-191.786125|85.56275,-194.180625|86.5415,-194.186375|87.7055,-191.481|84.161,-192.224875|86.66775,-196.157125|86.909625,-179.530875|86.602125,-177.69825|83.528125,-180.171875|86.2695,-182.08075|86.377125,-178.07275|85.6215,-185.56|88.771375,-179.281375|85.0355,-182.169625|86.62475,-187.801375|84.69875,-180.548875|86.5485,-182.6965|85.401875,-180.266375|85.696,-183.799875|85.66225,-181.135625|86.281375,-181.42525|85.806875,-183.08625|85.20275,-182.69475|87.524875,-181.418|85.120875,
-40.57525|1.13375,-45.077375|1.57775,-42.040875|1.025625,-33.291875|1.433,-39.90725|1.212875,-36.33975|1.09925,-40.818875|1.10025,-33.2275|1.044875,-7.007|0.0,-194.9075|87.6245,-196.57425|86.8315,-196.360125|89.113875,-193.285375|86.926375,-193.402375|87.32025,-197.750875|88.00525,-199.813625|87.7255,-185.911625|89.84125,-196.555125|87.7725,-180.762625|86.66225,-189.987|85.76575,-188.0305|85.694125,-189.566|86.695,-189.21425|85.3495,-187.885875|85.867875,-178.96475|82.93175,-185.676625|85.338625,-187.464625|85.98425,-185.547125|92.11725,-185.650125|91.411125,-185.513375|90.64525,-184.296375|89.586,-185.1695|91.09025,-198.7415|92.247,-184.10075|91.01625,-187.406625|91.091625,-182.7215|91.0135,-181.05975|84.576,-181.529125|85.82225,-179.161375|83.953625,-182.93775|88.76,-179.765625|87.357,-180.076375|86.668,-179.32775|86.313875,-188.06875|86.17475,-176.130375|84.58175,-177.97225|84.696125,-180.4675|85.228875,-178.280875|82.951,-184.2095|83.2115,-179.28275|83.615125,-183.616625|86.417,-179.74475|85.129125,-182.1225|84.972125,-183.841375|84.236,-194.475|85.175,-190.612|83.89275,-181.553625|84.482375,-193.8605|86.01625,-192.9465|85.337625,-192.226875|85.48275,-192.383375|84.28525,-193.50075|85.7415,-193.39225|84.98725,-176.345375|83.956375,-179.160375|84.762875,-183.284625|87.211375,-179.696125|85.36775,-183.517375|85.39375,-181.19475|85.787375,-183.295|87.354375,-184.6565|87.678625,-187.569375|85.92625,-183.014625|83.632875,-182.2|84.130125,-182.7025|86.34325,-177.429375|83.745875,-180.54225|83.706625,-185.64075|86.695125,-182.52975|85.012375,-181.158|85.475875,-182.686875|85.740875,
-184.631625|82.35175,-189.94575|81.2575,-192.467625|83.356125,-190.72275|80.62025,-192.873625|80.377,-190.332125|81.2195,-187.413375|81.96125,-187.73675|80.965125,-192.59725|82.284125,-9.009|0.0,-96.203375|0.651,-105.034|0.8545,-92.01325|1.1,-104.544|0.73825,-85.2155|0.8235,-104.051|0.706125,-113.887|0.3515,-110.262875|1.001125,-185.6565|85.525125,-183.612|84.600125,-184.039|85.94725,-183.258625|83.76325,-186.246875|85.17775,-186.478125|84.184625,-187.624625|87.367625,-184.90825|84.76675,-182.536875|85.082375,-182.146625|90.297125,-181.917625|90.462375,-185.46925|93.876125,-185.984375|93.53275,-181.493125|88.423375,-183.831875|92.22025,-184.223|93.0685,-183.543875|92.426875,-183.688|91.214,-184.1685|84.55975,-178.00475|83.935125,-190.831625|85.983125,-191.613875|88.53525,-191.994375|86.996125,-191.659|87.23525,-190.160125|86.286625,-190.856125|86.02425,-189.869625|86.334125,-188.94825|81.573,-192.426|83.908,-195.3415|83.9725,-182.673375|83.11075,-184.88125|83.563625,-191.07325|85.96525,-192.949125|86.40575,-193.633625|84.256125,-194.847375|85.70725,-199.190875|85.857875,-200.727625|87.3035,-199.676625|84.975625,-189.487375|85.69825,-198.962|85.201,-199.266375|84.017625,-198.398875|86.062875,-194.64175|85.5495,-197.4495|85.162875,-191.28475|82.351625,-192.075625|85.937625,-189.22525|85.072875,-191.793125|85.224,-194.071375|84.9395,-191.898875|85.334375,-194.10225|86.509875,-190.40525|85.761875,-190.26625|84.967375,-181.405|85.1095,-186.59425|83.684125,-190.257625|86.583625,-184.11225|83.0135,-184.802625|83.443625,-184.615375|84.5495,-187.696625|84.804125,-189.28275|86.14775,-182.365375|86.847625,
