-9.009|0.0,-15.3285|2.46925,-13.20425|1.74175,-33.53425|15.54725,-33.592375|15.378625,-33.322125|15.631625,-19.54125|10.188875,-29.46025|16.918125,-28.03225|16.37725,
-14.76975|2.855625,-11.011|0.0,-21.777375|2.837875,-34.177375|15.491625,-34.2125|15.5385,-33.762|15.55125,-31.58325|18.0595,-31.6055|17.99525,-30.76375|17.89375,
-21.288|2.9605,-21.490125|2.853375,-8.008|0.0,-32.2745|15.162,-32.205|15.4155,-22.54|9.6845,-31.22125|17.9605,-32.282|17.88625,-31.391|17.54875,
-31.780375|13.927875,-32.031875|13.967625,-32.035875|14.027625,-8.008|0.0,-15.1725|2.789,-19.071125|4.193875,-29.638|17.139,-19.724375|10.945875,-28.87775|16.944,
-32.35125|13.66775,-32.42075|13.7315,-32.47975|13.66225,-14.102|2.08575,-10.01|0.0,-24.261|3.74425,-31.4045|17.75825,-31.203|17.9345,-30.99375|17.5495,
-30.5375|13.6945,-30.57725|13.53825,-30.406|13.7925,-22.32625|2.61825,-22.384|2.65025,-12.012|0.0,-31.88325|17.78025,-31.38075|17.57625,-31.0485|17.4325,
-30.3185|13.438625,-30.876125|13.449875,-31.304875|13.607,-33.37325|15.31575,-34.049375|15.548375,-33.4785|15.443875,-10.01|0.0,-17.02625|4.261875,-13.047|3.43825,
-31.79575|13.65025,-32.13725|13.619125,-32.01625|13.482875,-32.08875|15.139,-32.804125|15.181875,-33.17925|15.39825,-16.780375|3.2655,-10.01|0.0,-20.81425|4.10725,
-32.388|13.85525,-32.7475|13.73875,-32.741875|13.905,-34.605|15.431,-35.04025|15.8295,-35.211|15.59075,-24.8935|5.32975,-25.066125|5.6995,-8.008|0.0,
