0,21.314937499999992,10.519437499999999
0,21.314937499999992,10.519437499999999
0,24.396124999999998,15.326499999999996
0,37.99800000000002,26.16243750000001
0,37.99800000000002,26.16243750000001
0,54.22974999999997,26.068812499999993
0,21.314937499999992,10.519437499999999
1,19.82462499999999,10.24025
2,18.872437500000004,9.986562499999998
3,18.961812499999994,10.935375000000004
4,18.460812499999996,9.6850625
5,18.0266875,10.970062500000004
6,19.962437499999993,11.009375000000002
7,16.121750000000006,9.409374999999997
8,17.2984375,9.595062499999997
9,19.214499999999994,11.640875000000001
0,21.314937499999992,10.519437499999999
1,19.82462499999999,10.24025
2,18.872437500000004,9.986562499999998
3,18.961812499999994,10.935375000000004
4,18.460812499999996,9.6850625
5,18.0266875,10.970062500000004
6,19.962437499999993,11.009375000000002
7,16.121750000000006,9.409374999999997
8,17.2984375,9.595062499999997
9,19.214499999999994,11.640875000000001
0,24.396124999999998,15.326499999999996
1,25.312312500000004,15.145125
2,21.322687500000015,16.11725
3,25.0390625,14.410874999999997
4,25.133937499999988,15.308437499999997
5,29.468437499999993,14.097187499999997
6,27.3780625,14.058249999999994
7,29.816562500000003,15.849812500000006
8,26.58337499999999,13.713625
9,25.138374999999996,14.0666875
0,37.99800000000002,26.16243750000001
1,34.1206875,23.3359375
2,33.20137500000001,22.3738125
3,38.05256249999999,25.55931249999999
4,31.071249999999992,26.709874999999997
5,31.750812499999995,25.120625000000004
6,48.32718749999998,25.8599375
7,41.51206250000001,23.779374999999987
8,32.46612499999998,23.852625000000003
9,41.093687500000016,25.645312500000003
0,54.22974999999997,26.068812499999993
1,44.843062499999974,33.89874999999999
2,45.60224999999997,34.95081250000001
3,62.67143749999997,29.4033125
4,58.511750000000006,34.919250000000005
5,49.02037499999997,30.327250000000006
6,53.0185625,32.40593750000001
7,46.335249999999974,28.945249999999987
8,51.31743749999998,30.56331250000001
0,67.00425000000001,53.07287499999998
1,71.13649999999996,52.2285
0,101.67387500000007,69.40099999999998
1,102.06049999999999,69.09774999999996
2,108.35487499999999,67.48012499999999
