
0,2.0838499176153165
1,1.348923389958361
2,1.1505734418716869
3,1.0707025838427242
4,1.005330940838374
5,1.002028590479226
6,0.9894582138319847
7,0.9750916317980142
8,0.9416813605375495
9,0.931850156363781
10,0.931850156363781
11,0.931850156363781
12,0.9151484456801213
13,0.9151484456801213
14,0.8925432006236761
15,0.8925432006236761
16,0.8925432006236761
17,0.8925432006236761
18,0.871978839950927
19,0.871978839950927
20,0.871978839950927
21,0.871978839950927
22,0.8648047255270839
23,0.8648047255270839
24,0.8316301952122735
25,0.8316301952122735
26,0.8316301952122735
27,0.8316301952122735
28,0.8316301952122735
29,0.8316301952122735
30,0.8316301952122735
31,0.8316301952122735
32,0.8316301952122735
33,0.8316301952122735
34,0.8316301952122735
35,0.8316301952122735
36,0.8316301952122735
37,0.8316301952122735
38,0.8316301952122735
39,0.8316301952122735
40,0.8316301952122735
41,0.8296471668092587
42,0.8296471668092587
43,0.8296471668092587
44,0.8296471668092587
45,0.8296471668092587
46,0.8296471668092587
47,0.8296471668092587
48,0.8138805925309832
49,0.8138805925309832
50,0.8138805925309832
51,0.8124860024215451
52,0.8124860024215451
53,0.8124860024215451
54,0.8124860024215451
55,0.8124860024215451
56,0.8124860024215451
57,0.8124860024215451
58,0.8124860024215451
59,0.8124860024215451
60,0.8124860024215451
61,0.8124860024215451
62,0.8026928118117909
63,0.8026928118117909
64,0.8026928118117909
65,0.8026928118117909
66,0.8026928118117909
67,0.8026928118117909
68,0.8026928118117909
69,0.8026928118117909
70,0.8026928118117909
71,0.8026928118117909
72,0.8026928118117909
73,0.8026928118117909
74,0.8026928118117909
75,0.8026928118117909
76,0.8026928118117909
77,0.8026928118117909
78,0.8026928118117909
79,0.8026928118117909
80,0.8026928118117909
81,0.8026928118117909
82,0.8026928118117909
83,0.8026928118117909
84,0.8026928118117909
85,0.8026928118117909
86,0.8026928118117909
87,0.8026928118117909
88,0.8026928118117909
89,0.8026928118117909
90,0.8026928118117909
91,0.8026928118117909
92,0.8026928118117909
93,0.8026928118117909
94,0.8026928118117909
95,0.8026928118117909
96,0.8026928118117909
97,0.8026928118117909
98,0.8026928118117909
99,0.8026928118117909
100,0.8026928118117909
101,0.8026928118117909
102,0.8026928118117909
103,0.8026928118117909
104,0.8026928118117909
105,0.8026928118117909
106,0.8026928118117909
107,0.8026928118117909
108,0.8026928118117909
109,0.8026928118117909
110,0.8026928118117909
111,0.8026928118117909
112,0.8026928118117909
113,0.8026928118117909
114,0.8026928118117909
115,0.8026928118117909
116,0.8026928118117909
117,0.8026928118117909
118,0.8026928118117909
119,0.8026928118117909
120,0.8026928118117909
121,0.8026928118117909
122,0.8026928118117909
123,0.8026928118117909
124,0.8026928118117909
125,0.8026928118117909
126,0.7948769252762375
127,0.7948769252762375
128,0.7948769252762375
129,0.7948769252762375
130,0.7948769252762375
131,0.7948769252762375
132,0.7948769252762375
133,0.7948769252762375
134,0.7742859252669121
135,0.7742859252669121
136,0.7742859252669121
137,0.7742859252669121
138,0.7741580935893637
139,0.7741580935893637
140,0.7741580935893637
141,0.7741580935893637
142,0.7741580935893637
143,0.7741580935893637
144,0.7741580935893637
145,0.7741580935893637
146,0.7741580935893637
147,0.7741580935893637
148,0.7741580935893637
149,0.7741580935893637
150,0.7741580935893637
151,0.7741580935893637
152,0.7741580935893637
153,0.7741580935893637
154,0.7741580935893637
155,0.7741580935893637
156,0.7741580935893637
157,0.7741580935893637
158,0.7741580935893637
159,0.7738977477819937
